,PAN,Carb. Acid,Ester,Ether,Per. Acid,Hydro peroxide,Nitrate,Aldehyde,Ketone,Alcohol,Criegee,Alkoxy rad,Peroxalkyl rad,Peroxyacyl rad,nogroups
0,,,,,,,,,,,,,,,
1,-0.08728067232206904,0.0030877473380458795,-0.022821773229381923,,-0.022442630235142046,-0.11774521579769812,-0.044946657497549475,0.1066409827475457,0.28848612353020225,0.22758540282053605,,-0.0470687382540385,-0.15603290258211516,,
2,0.18060458814708838,0.011739468856105145,0.04250220086618907,0.3600965684737605,-0.01815417817453009,0.009542685708170516,0.11522096734224459,0.21521867620076177,0.27445414296691106,0.24766412206884925,0.10978132692867597,-0.06622600586515631,-0.1751119536503898,,
3,0.14589902621476056,0.03239826318262629,-0.011622931574641414,,-0.012554059619245156,-0.0736167916382725,0.1960967370204825,0.1648158175289256,0.27412217231912633,0.2176720262059025,0.17299129421262693,-0.07516603749937542,-0.13437787373711724,,
4,-0.0431992808796244,-0.024788711634215435,-0.01971743904778176,,-0.024729869418139133,-0.12089553399472583,0.05035800998093929,0.12049674182888802,0.36322436354220006,0.25797512296575786,0.19041475572282876,-0.06847484238311484,-0.1522911678758632,,
5,-0.06576512057763415,0.14431335734749512,0.18315133062539246,0.18315133062539246,-0.013957263155977066,-0.08183170883849714,-0.05832531752829774,0.15477623058853562,0.18315133062539246,0.1657320746610283,,-0.030214784801906636,-0.1337579617834395,,
6,0.2436053245561484,0.05415171298734703,0.06301215901520528,0.3609013136596832,-0.010408763704854128,0.03640478352824692,0.136465016274666,0.24372281614976157,0.30904621198037974,0.29878438155052633,0.10052910078520053,-0.07119091020836653,-0.146827291928893,,
7,0.11549599180481628,0.035318379301497664,-0.009788292910414678,,-0.015554275420956377,-0.09619903828054885,0.24411555674910992,0.1323782235755626,0.3658792685174648,0.2611507817260705,0.1473431525739135,-0.07544420561578885,-0.1420541171431135,,
8,-0.09037581149329249,-0.030291049090098224,-0.03852024175742135,,-0.01615135674307053,-0.1343576820613072,-0.06709461926837407,0.16592723891358446,0.30019126977502225,0.25281188302817914,,-0.062012246154917634,-0.17211607224846426,,
9,0.21138402298690184,0.13469380082374638,0.2947263310516063,0.3160809290333705,0.11435123329439113,0.06017139529618685,0.15290222518540328,0.23450767573056264,0.3041428622992441,0.2476265123624921,0.12055051755979303,-0.08152152269117462,-0.1351388887614424,,
10,-0.08895147984086171,0.015007493319362384,-0.022002517860752486,,-0.021180013477172716,-0.11096844850901735,-0.06930697089506307,0.10223264681720817,0.26481199989966414,0.25226549443280527,,-0.027358603127271897,-0.15829019036900419,,
11,-0.07361643345769696,0.14823437141898158,0.2111888111888112,0.2144130399490972,-0.008763841367493648,-0.07980515857266125,-0.07308583430546337,0.24313073985030179,0.26254774505358264,0.3360096839905184,,-0.024394113987576228,-0.10635013628632732,,
12,-0.02538365412834048,,,0.43583586846268,,-0.05660089510980476,-0.02538365412834048,0.40852688021910805,,-0.05660089510980476,,,-0.06451612903225806,,
13,,,,,,-0.03287979746107146,,,-0.01873171623163388,-0.013157894736842105,,,-0.04713172478992737,,
14,0.00569396852534963,-0.006103699421450743,-0.01955372398450822,,-0.025198274355269144,-0.11988518027229154,0.1559737493143732,0.07661571911323492,0.27912327400921105,0.2370117715291253,0.1634103546066271,-0.04872399955087192,-0.14005863176315556,,
15,-0.025472668820212603,-0.023927057294810854,-0.021665930152194632,,-0.0198375137849193,-0.12317430613185489,0.05944242622915318,0.11761963950889862,0.32765914593117407,0.27226978575928795,0.19069108341320679,-0.07073330364970865,-0.1498517306317433,,
16,0.22383078453606792,0.12159578585716431,0.22843281523038725,0.3351220726906645,0.11377336191842656,0.0844340714991569,0.1156785797060482,0.2165559324963802,0.2278015292179434,0.27226974677350674,0.1022097595865771,-0.08419199785934711,-0.1310719420368247,,
17,-0.07460213465971842,0.1560968211929909,0.3921168454530844,-0.005373471422815117,-0.02184677104554485,-0.11547005383792516,-0.05533398012985904,0.12642865438706682,0.3168797359138443,0.17920928587821644,,-0.051624047303130326,-0.1503832925755349,,
18,-0.08336195049810043,0.08667925407649268,0.10720369271507021,0.3413008699210257,-0.009681796546577734,-0.1129252220514159,-0.05926094901223245,0.26964890242070017,0.2489137273130828,0.1958318014291111,,-0.04644279078618986,-0.1606218101476362,,
19,-0.015625,-0.04399413450640599,-0.04399413450640599,,,-0.08535791995526398,,-0.05999200159964453,0.3068616328553895,0.31024060582251356,,-0.033808316817087666,-0.07785525653307268,,
20,-0.020426010713192853,0.17484085182451226,0.376827316488156,0.35342810033402927,-0.024341384218231638,0.0054769653202565586,0.07918433400963514,0.23080605344779573,0.2606459185249574,0.30862495232300075,0.1641282900796959,-0.06979091862009186,-0.13769546206939923,,
21,0.18914903903960317,0.0621917243291879,0.015861794518989034,0.409623292747225,0.02837252794097948,0.05029437634241794,0.2781754160120062,0.24399803283709884,0.29046809261830364,0.22761884381197256,0.13558699925568332,-0.05274219589637145,-0.12362040220629478,,
22,,,,,,-0.033674137775533096,,-0.054208704123078766,,-0.016540792339471234,,,-0.04666583705915983,,
23,0.13355513899165108,-0.05327841477234653,-0.06802619901886481,,-0.010166233612492234,-0.12506631948304567,0.22261796862718816,0.07688492723744708,0.22682090378766862,0.2813772235042968,0.1564169890589717,-0.030377274310630656,-0.161606841315195,,
24,0.18499269568931945,0.12824337251807588,0.3305398720953313,0.30154969662873815,0.08036716433221387,0.0862405575286449,0.14052853939164628,0.23739437031054156,0.23845106078798745,0.2757676119020448,0.1288127985687484,-0.08222506279624342,-0.12167511791807364,,
25,-0.07916391060646234,0.21985738841542551,0.29950720192975794,0.3002331240281128,-0.01956077142631239,-0.10833124254489608,-0.06579241327330447,0.11988054121338854,0.30748282211009237,0.1768383844683397,,-0.03823239883563595,-0.14230037146688654,,
26,-0.038398476378685334,0.019057705158491423,-0.036980013081681945,,-0.02095188685475281,-0.04285987635479255,-0.02095188685475281,0.10876209698348982,0.21541058140715763,0.2886936794853844,,,-0.036980013081681945,,
27,-0.09306153753725072,0.17543657225431042,0.25401097233392866,0.2613436596663212,-0.023776901809553504,-0.1124258058833615,-0.0758602403941547,0.1115162781094282,0.31458484790557184,0.09969966542445573,,-0.0384082656653654,-0.1494061494061494,,
28,0.3047128879282246,0.165837178687218,0.315282819395105,0.23934026405108796,-0.019304986359825395,0.053563868624040036,0.20279624831170162,0.20535458903891968,0.2531085093312888,0.27002345940964056,0.14359172241762544,-0.0955339361498604,-0.15827089049726936,,
29,-0.04660714556049285,-0.027360375705836267,-0.024887868322858032,,-0.020482430703495796,-0.12612015003135799,0.03945331033194043,0.11558742997383346,0.37395251263807855,0.28484761190102253,0.1795024306796491,-0.05709152623901263,-0.15371544164630166,,
30,-0.10063682347356157,-0.022597581404805427,-0.03996934140660601,,-0.020093197650349916,-0.1341774023701076,-0.05666480405324398,0.007776307845680627,0.2829807211875219,0.2676049580378099,,-0.05228830744093976,-0.16390291719396805,,
31,-0.04265680169423262,-0.024806922734374015,-0.019641051228569975,,-0.024633547255814185,-0.1199158609715202,0.05076696221369296,0.12029486687378088,0.3643564594047728,0.25688076065728555,0.19043658897544047,-0.06819617001217462,-0.15435415006030415,,
32,0.004832997053738718,0.21411079512107875,0.13259578307339734,0.41405464603602604,-0.02745252562970656,-0.14884198039739552,0.029429988032846164,0.34292272820651154,0.3006694851596982,0.23660197244952386,0.026851383131277044,-0.08367402838319353,-0.166104247530258,,
33,0.013307096431902154,-0.016961765457885043,-0.017193630234065838,,-0.02513129601849752,-0.11581155804909073,0.15213363320470963,0.11310487734142767,0.3189073300074387,0.25060009726305693,0.1873146476240909,-0.05829880047690841,-0.1449929546347904,,
34,0.18825373701536588,0.19831651929727837,0.3370018080786788,0.33659862427243203,-0.020253517930187932,-0.014133309939023392,0.13786166076847012,0.25523575958487577,0.23558402419013524,0.26991100362247433,0.15578631296172962,-0.07945875170416912,-0.13619482914621914,,
35,-0.08804678182681377,0.00354693668238224,-0.037007855957684216,,-0.016649998328996645,-0.13146938511064846,-0.05466322201107936,0.22995734516202654,0.26225658520186984,0.24073483401770043,,-0.057833424099053454,-0.16304487348740523,,
36,-0.06231051184149131,0.04661647167742668,,,-0.016720163885161506,-0.06333004963811237,-0.051935562934300586,-0.07969455822295832,0.38698867050929503,0.15077351636449485,,-0.04454906509895322,-0.09558823529411765,,
37,,,,,,-0.03287979746107146,,,-0.01873171623163388,0.5077867299203125,,-0.047471266327754134,-0.04713172478992737,,
38,-0.04941662111074008,,,,,-0.03074558940517994,-0.04941662111074008,-0.05913123959890826,,0.3287194027111624,,-0.03456505649101417,-0.05913123959890826,,
39,-0.04537070615486569,0.13458709299842644,-0.07344625057017283,,-0.009606347389185694,-0.13556109904472421,0.03961293536705289,0.28241178056083627,0.2667116409519761,0.2948518230045363,0.1830533428200364,-0.062164614924037256,-0.16921249949157127,,
40,-0.03483918876003911,-0.010294450164213032,-0.02327093788898484,,-0.01941648706670097,-0.12978549926424926,0.06341771533806877,0.050748571254458134,0.35018225070773856,0.2074109525861192,0.16894494376361174,-0.05384703936596974,-0.16170323921846136,,
41,-0.06815512494285157,-0.010730379666327498,-0.028005601680560193,,-0.011919693397643231,-0.09145491423778285,-0.0366517450531834,-0.08291849892341731,0.3313146669338574,0.17527746136219438,,-0.042644451008999544,-0.12942895321729392,,
42,-0.09174546675068891,0.07198813254391717,0.061012212165743845,0.35340383324922514,-0.020254547644302963,-0.10036968702787748,-0.07434995612424508,0.20866644800884887,0.14367505282917725,0.25847540189747176,,-0.03421734788810568,-0.12142294070844742,,
43,-0.024749859087315484,-0.013892234245504608,-0.03513400878897639,,-0.023356365278420815,-0.11116762276489545,0.10190713374414227,0.13658052962689118,0.25147972438356725,0.2553402405131564,0.17603132005840058,-0.027450142875066193,-0.1520112249328262,,
44,-0.06677128954049336,,,0.48903668644328147,,-0.05742266199255961,-0.06677128954049336,0.3233429931887184,,0.36038501310239013,,-0.021586644588817278,-0.10178344235923197,,
45,-0.07402336571481354,0.0409791646203394,-0.019326302701127746,,-0.02087414303617165,-0.08652146449200654,-0.06023790755616299,0.16246228713770958,0.23606114965302685,0.2506607462849022,,-0.012377033887831727,-0.11439294160130102,,
46,-0.07895399683700406,0.2429651597089953,0.3714477430937716,0.15320681322201918,-0.022517725612007385,-0.10877909084991372,-0.053811071105641886,0.16825036837229396,0.2878129629505663,0.08265657304379093,,-0.0583820707941608,-0.11127075359446287,,
47,-0.06861988852333041,0.45203447117164525,,0.31602245932877154,,-0.07347008615353694,-0.06861988852333041,0.33489265792097084,,0.31058600853332435,,-0.04451945621839941,-0.0717296582556168,,
48,-0.04497877516630834,-0.013090028174140574,-0.02138299884766556,,-0.023622014552870874,-0.12321408921409076,0.08618933018429528,0.0360486430452128,0.29802084016146574,0.210275057676922,0.16833614574321626,-0.05863159822096732,-0.15734788803504735,,
49,-0.08112250967001759,-0.0327626066718701,-0.030496877279641663,,-0.024754067775663455,-0.11605537646511323,-0.05770266390213441,0.1579941433354762,0.33108610193991755,0.23458054326087807,,-0.03708503227510439,-0.13870966574968957,,
50,-0.02175777545950707,-0.04658474953124562,-0.04658474953124562,,,-0.061975666932455674,-0.02175777545950707,-0.07258064516129031,0.24513927622249188,-0.031007751937984492,,-0.026856728864771716,-0.07910750507099391,,
51,0.06649069300938827,-0.013459629258060036,-0.03370985495104396,,-0.000143947066921328,-0.11415078121494214,0.22525681623872032,0.21177034145545864,0.35531238103027674,0.31823011883389357,0.1526489191705375,-0.04588735915323505,-0.15411689849165291,,
52,-0.08986205355137698,0.26244030285777115,0.339472874756479,0.43118458178233077,-0.015099465029139525,-0.11825531242635291,-0.06786423580333287,0.22749664155830746,0.31357935267414794,0.1789089757193386,,-0.06163491602746884,-0.12652676920070943,,
53,-0.07227891307536267,-0.011736935234132299,-0.03629770043203139,,-0.01266056877090836,-0.14299426929068867,-0.0450021844122917,0.21513608159686048,0.345635065523676,0.23291043927031277,,-0.07370021012375073,-0.17443081615869005,,
54,0.23282682342828773,0.16898331747092415,0.3062362847540835,0.29717770079713873,0.1095817851680866,0.09977115831459867,0.13333774209370575,0.23653258222191414,0.25931261341329587,0.24896934437272505,0.12581936870299873,-0.08919005554691971,-0.1399373415730257,,
55,-0.053907507220379874,0.07886305236142716,-0.027389551783238833,,-0.011159435525389715,-0.10587770813618962,-0.03425943549137658,-0.06713654533955682,0.3046862528554144,0.21301380968849354,,-0.03092835800427149,-0.12833390370750625,,
56,0.17277838620501326,0.07978978450932134,0.2190433366559814,0.31027187234748904,0.11690247380720308,0.08230797413621327,0.0854622780123654,0.22553312027658345,0.30288410374889374,0.28791136793355865,0.093301461345753,-0.09575727790340452,-0.1299216478617448,,
57,-0.08983834958528791,-0.03572973839076981,-0.022883609747594853,,-0.02660453345173796,-0.11384236006219671,-0.06669108094286066,0.12934720817550713,0.33128585744891087,0.3180454862121408,,-0.04462699713392439,-0.1376963058041181,,
58,-0.0628760889512449,-0.029721462232703024,-0.03060898441505412,,-0.013980301652228747,-0.12896645281931196,-0.027304598345040072,-0.066504015209525,0.30166236932516466,0.16688512736817904,,-0.060987872524980696,-0.14583000609269814,,
59,-0.08482910151514216,-0.009242570421563602,-0.041582406384950685,,-0.01866083391445683,-0.1302672043546729,-0.05660322897485236,0.22753125139290664,0.25960208077594715,0.22528321272448382,,-0.05716122493837797,-0.14982942874263422,,
60,0.24207039482723755,0.05740329698581535,0.07576696744545704,0.35098339249054766,-0.011705574409822629,0.04108105446211011,0.11605915185761427,0.22186516535175596,0.30983436640569106,0.2890846150416833,0.06614402118542528,-0.07601588332493106,-0.14853202417152983,,
61,-0.021521615679776132,-0.0009500231499477669,-0.023731773682191065,,-0.01845434702112111,-0.11705489221747674,0.07988138926640159,0.11171061290337332,0.288263652555742,0.24725696486014254,0.17811770803032506,-0.0488444689674099,-0.15825252210784463,,
62,-0.054970999249983186,0.008630166591708418,-0.035977585750665335,,-0.017042075262927364,-0.09895656166595988,-0.04310505000932265,0.15824892413005903,0.2528458005669049,0.18982157686959347,,-0.019386739094510375,-0.10654952267442877,,
63,-0.02514698185107899,0.2645541248966931,0.35940240362330256,0.4065942152150787,-0.02135635973978214,-0.11905838322870145,0.06951251826510442,0.13213357546401447,0.38305866681496,0.20065453488170548,0.17806145996518943,-0.05851238052942456,-0.17119138488809763,,
64,-0.06276369497607437,-0.022140153820536957,-0.023756887372894126,,-0.02953649600622813,-0.11480470874281136,0.04990700372542028,0.13752244404660457,0.27220293662444783,0.23364469682278177,0.1781130743033894,-0.0378355913093486,-0.14389087407337986,,
65,-0.0442294344891773,0.0009836252435263821,-0.040346369638322374,,-0.011824653293842918,-0.11449075472369866,-0.0363696483726654,0.17759350937747106,0.2675157916733478,0.1587069768697647,,-0.03648504599833442,-0.11250446363780438,,
66,-0.020630374260786774,-0.022649812850088567,-0.02251699292754162,,-0.020457023482734045,-0.12342888255353604,0.07122251280944286,0.13398606663716245,0.3698768718933221,0.2753967222994629,0.18979512668589843,-0.07145922268713825,-0.15629392962327096,,
67,0.05960335127744308,-0.016147245491200196,-0.024779609121661085,,-0.0186825147168993,-0.11020454496369653,0.20912760605286562,0.1342131773989483,0.3347824574659452,0.2305241312951471,0.15709355342208503,-0.06612799290224879,-0.15063655771572443,,
68,,,,,,-0.032890911132999814,,-0.023124864503144014,-0.032890911132999814,-0.016162704595880897,,,-0.04556766353603057,,
69,0.043007761391003714,-0.026742403880723346,-0.03747962837873179,,-0.025975547234162503,-0.09347896786206918,0.2117513141456606,0.1596575136015,0.24629131818137417,0.2019891846696583,0.15012770558100463,-0.04971150826711385,-0.11299212761344404,,
70,-0.006504685521525197,-0.005118707646747486,-0.05261262862355452,,-0.012966421547096022,-0.1379204234014219,0.09476230716146554,0.2150059285933881,0.23628684993585053,0.21760281935024164,,-0.05341992801335347,-0.15596507417772856,,
71,-0.06836543044848882,-0.027201855029747236,-0.024491237043063975,,-0.02421298959844815,-0.12337944771949026,0.01253981048663951,0.12414884730108067,0.34683203292554665,0.26784568955839944,0.1799204205156738,-0.05647384718747694,-0.14984124510051736,,
72,0.048697084804234916,-0.014431660423349474,-0.026679323290710356,,-0.023367068045785,-0.11164512401133159,0.19227058544733666,0.1155937051087574,0.34481742985419755,0.2687910912459491,0.18284514082720105,-0.05218633293042719,-0.14514037599634325,,
73,0.1809960441182742,0.06514259710958949,0.1933162415422806,0.40464892874516595,-0.022890555935073657,-0.059152019672566,0.1437259295940007,0.23021122477736464,0.28893048833684104,0.27389821113834645,0.12734283020951578,-0.08107321620578833,-0.14398831919824864,,
74,0.04950659487387498,0.1932855473555109,-0.05397935347212584,,-0.011344052499054888,-0.13668959991468907,0.12873941574383943,0.30073482754699615,0.23802801110797603,0.31172100621527266,0.1796668679464662,-0.0968843259572905,-0.15679214402618655,,
75,,,,,,-0.03142890816867722,,-0.03142890816867722,0.13145556003198527,0.43191423448895466,,-0.03142890816867722,-0.04351941398892447,,
76,-0.05921757522613835,,,0.5458104064524365,,-0.04794633014853841,-0.05921757522613835,0.35397444612526474,,0.31078102587955514,,-0.026245001623319015,-0.08370786705565378,,
77,0.07782773035839022,0.14656786910144268,0.30031052616344517,0.3709484148820482,-0.019909564481337627,-0.061577558999741024,0.06934059780367761,0.2037414502090489,0.27069521788616113,0.2837470863066386,0.16365865218227776,-0.0714150627494984,-0.15047160373703128,,
78,-0.056563494841541745,-0.019448374493529697,-0.024355662561502595,,-0.02036095177718577,-0.12396634191910726,0.01901632139477449,0.12699433288689768,0.3205995427441565,0.28167564415327634,0.17997507921315065,-0.05632050165088441,-0.1552431679031046,,
79,-0.08066338769396152,0.26007666857080664,-0.03500615092662849,0.6274576693726862,-0.011391884204259803,-0.11779827759682227,-0.043548204773035004,0.18829643840268673,0.3314140840121938,0.19586014159333798,,-0.027009250653288606,-0.15408311997116542,,
80,0.28493215201398087,0.15288642808126182,0.2712290446207384,0.27037940353529655,-0.016806253496219798,0.060362417714014835,0.18112671977160866,0.29081027871514936,0.27391074073950394,0.26615881314071815,0.11473393982946159,-0.09776703869870722,-0.16899594554542802,,
81,0.0640522425080711,-0.013483322267831048,-0.024122850003777226,,-0.01819011164841774,-0.11053400333940902,0.21260351350554396,0.12449897473269556,0.3386900768426333,0.23479629055929413,0.1574740538371526,-0.06430659644130345,-0.15143736990958195,,
82,0.18649000367234078,0.13020810542745617,0.3312015788299809,0.30208375111000285,0.08078205962553184,0.08449621970583196,0.1413474876217608,0.24041188495154134,0.23973032945766112,0.2769806440272942,0.1290384417850521,-0.08127500855494195,-0.12293031673675833,,
83,0.18905777118386471,0.06320813507558591,0.016238299490137557,0.4097580901889178,0.02874660775358322,0.05011307311808774,0.27733196647588254,0.24379867553887047,0.2933529655670789,0.22775413923308377,0.1357334854245535,-0.05225140953486009,-0.1246752197753645,,
84,-0.08881913491403147,-0.011427557168343126,0.015205592349443473,0.2737510327410761,-0.015683750109665235,-0.13495094936524554,-0.06635937755049556,0.16514546651139234,0.2905700781929621,0.2514852299951707,,-0.06128136453411243,-0.17499472461842155,,
85,-0.08270354151299518,-0.011961913306000207,-0.02513841792897543,,-0.019920081586446828,-0.12082441866603538,-0.06590510302208903,0.10578839630008244,0.35134096316248464,0.25222582644539754,,-0.03980937143290164,-0.15599792633496734,,
86,-0.013592770141824199,-0.021932328720577748,-0.020322340506873163,,-0.018466032045189474,-0.1265914176818757,0.07103917347213111,0.13793455364577525,0.3606181567234917,0.2742026589467846,0.19040377602640074,-0.08093693539132694,-0.1578762545984467,,
87,0.0005159114888072543,0.2135686925919959,0.12763565573891122,0.41464170642327614,-0.026415603331543275,-0.14886170190952247,0.03063170165651475,0.3441525185413806,0.3117975570352987,0.24282091355725158,0.02720488446097979,-0.08263039834788347,-0.16864229136817235,,
88,-0.04192696506463632,0.008938982668746506,-0.045848649545107895,,-0.009974597124807033,-0.12617711639260307,-0.030558428215766556,0.16616125072971163,0.25186580882347925,0.14685105563916173,,-0.037706467779529386,-0.1313428142011231,,
89,-0.0423854176484695,-0.022784356594959733,-0.019359792801341057,0.5538020390280598,-0.024278925806575553,-0.12161792348384931,0.04929372407367533,0.14676819196021426,0.36672707765485224,0.25994045953861117,0.19051699544661804,-0.06717105006247424,-0.1529349108611398,,
90,-0.045658345543207995,0.08812102431690698,-0.023291833202136396,,-0.00951259945846314,-0.11196817921330231,-0.02910336197203171,-0.06067985347475002,0.2677852445488131,0.283701338438192,,-0.04115772364571863,-0.1462382305343941,,
91,-0.05158456711945329,-0.02496603143438645,-0.034111316700693055,,-0.021445119201305884,-0.13127616617987573,0.043831376854015655,0.17243874225680153,0.33572630090049627,0.2520994657146434,0.1804861083025164,-0.05857621724983705,-0.154176921049958,,
92,0.04985068049805063,-0.008024410252594216,-0.025121584373831125,0.6090189969317618,-0.022006312438015513,-0.11139012620880635,0.18535483274724313,0.15519040722715816,0.3511340199300767,0.2703014712962516,0.18361425551787072,-0.049068077589813394,-0.14877532774632418,,
93,-0.01714690299560836,0.1791033687128352,0.2836487145092981,0.2765033857375983,-0.02166108210537015,0.0356258888791841,0.01801986661018291,0.2242500907872331,0.25585310027447045,0.2193230585280644,0.16514036657155604,-0.049910454226781135,-0.14785452262641938,,
94,0.1330894972466664,0.044021659582834057,-0.008663178354100565,,-0.01375846459699705,-0.10061723208337661,0.25648717708002916,0.13516410704055404,0.3495678364352176,0.26277641208918145,0.14959993614789316,-0.0801448741922469,-0.14856061242170954,,
95,-0.014897036623403732,-0.00952438940858721,-0.03220537493832975,,-0.011262372054325686,-0.13680314807707086,-0.020981760874458164,0.20719838708345997,0.3301870958377372,0.22590426910689523,0.16144024863836906,-0.08030780372782738,-0.17187409905752588,,
