,transivity,density,nodes
14016,0.00343996220431,0.00085394269236,5822.0
13680,0.00343996220431,0.00085394269236,5822.0
13861,0.00343996220431,0.00085394269236,5822.0
13868,0.00344055202675,0.000853966903857,5819.0
13992,0.00344369950953,0.000853992672901,5817.0
13622,0.00344369950953,0.000853992672901,5817.0
13990,0.00344369950953,0.000853992672901,5817.0
13829,0.00343821845099,0.000854059038521,5821.0
13925,0.00344467930873,0.000854083226976,5818.0
13905,0.00344339206879,0.00085416812044,5816.0
13774,0.00343774822944,0.000854175414228,5820.0
13944,0.00343996794503,0.000854206625968,5821.0
13667,0.00343996794503,0.000854206625968,5821.0
14063,0.00344437426139,0.000854312105809,5814.0
13721,0.0034438357,0.000854314059727,5815.0
13845,0.00344468103798,0.000854347370121,5817.0
13696,0.00344441576264,0.00085436929757,5813.0
13381,0.00344065156158,0.000854406486324,5817.0
13842,0.00344010712916,0.000854465602528,5817.0
13200,0.00343751758158,0.000854465602528,5817.0
13780,0.0034397127925,0.000854670780993,5816.0
13954,0.00345418575997,0.000854688952302,5810.0
13961,0.00344430294196,0.000854728157876,5815.0
13725,0.00343984941991,0.000854759485796,5816.0
13762,0.00343931080594,0.000854790741646,5817.0
13947,0.00344149993125,0.000854848190599,5816.0
13902,0.00344149993125,0.000854848190599,5816.0
13964,0.00344149993125,0.000854848190599,5816.0
13757,0.00344378781895,0.000854907327135,5816.0
13764,0.00344599382553,0.000854985246053,5810.0
13827,0.00344460091791,0.000854992643974,5814.0
14058,0.00344460091791,0.000854992643974,5814.0
13602,0.00344019049455,0.000855083099146,5815.0
14047,0.00344600190526,0.000855112677585,5815.0
13494,0.00344250212852,0.000855140587054,5814.0
13340,0.00344440154789,0.000855168465109,5813.0
13687,0.00344469602488,0.000855168465109,5813.0
13409,0.00344613273645,0.000855170175669,5814.0
13515,0.00345328022469,0.000855246091687,5807.0
13938,0.00344460610543,0.000855257261503,5813.0
13881,0.00344625657787,0.000855314747655,5812.0
13640,0.00344625657787,0.000855314747655,5812.0
14026,0.00344625657787,0.000855314747655,5812.0
13442,0.00344567087266,0.000855318118749,5814.0
13750,0.00344567087266,0.000855318118749,5814.0
13668,0.00345156434007,0.000855333058587,5806.0
13173,0.00343945090344,0.000855347707365,5814.0
13359,0.0034478985618,0.000855364731686,5807.0
13858,0.00344238484648,0.000855433183595,5812.0
13655,0.00344339124684,0.000855494051885,5813.0
13797,0.00344121148825,0.00085555324948,5813.0
13963,0.00344345535833,0.000855579556962,5811.0
13631,0.0034506912461,0.00085563353054,5808.0
13455,0.00344857171697,0.000855685163916,5804.0
13971,0.00344573698269,0.000855729273444,5812.0
13510,0.00343901933224,0.000855730842267,5813.0
13415,0.00344349098973,0.000855783535286,5809.0
14041,0.00345033364532,0.000855863307947,5804.0
14024,0.00345033364532,0.000855863307947,5804.0
13386,0.00344493667125,0.000855903756679,5810.0
13808,0.00345156955292,0.000855926462957,5806.0
14001,0.00345156955292,0.000855926462957,5806.0
13930,0.00345156955292,0.000855926462957,5806.0
13823,0.00345170122261,0.000855983963063,5805.0
13585,0.0034462440529,0.000855991012331,5809.0
13272,0.00344813625766,0.000856041451978,5804.0
13384,0.00344957929994,0.000856074814049,5806.0
13614,0.00344814273641,0.000856074814049,5806.0
13895,0.00344762893075,0.000856074814049,5806.0
14065,0.00345269671515,0.000856158331493,5803.0
13799,0.00345269671515,0.000856158331493,5803.0
13876,0.00345269671515,0.000856158331493,5803.0
13835,0.00345269671515,0.000856158331493,5803.0
13873,0.00342793904382,0.000856160214666,5804.0
13711,0.0034493246873,0.0008561880324,5803.0
13635,0.00345157535314,0.000856191726161,5805.0
13371,0.00344775251565,0.000856196876478,5808.0
13385,0.00344876381014,0.000856221406604,5805.0
13747,0.00344729678435,0.000856280767489,5805.0
14070,0.00344954238142,0.000856308668025,5804.0
13967,0.00344954238142,0.000856308668025,5804.0
13549,0.00344954238142,0.000856308668025,5804.0
13665,0.00345792529882,0.000856332736924,5801.0
13814,0.00344763471618,0.000856340128374,5805.0
13940,0.00345236313578,0.000856364374172,5802.0
13966,0.00344958412521,0.000856366237839,5803.0
13737,0.00344548821381,0.000856373171676,5807.0
13841,0.00344907272896,0.000856425639652,5803.0
13943,0.00344690067152,0.000856430856671,5806.0
13601,0.00344690067152,0.000856430856671,5806.0
13960,0.00344690067152,0.000856430856671,5806.0
13979,0.00344690067152,0.000856430856671,5806.0
13839,0.00344287908023,0.000856432491675,5807.0
13538,0.00344990470461,0.000856488530587,5805.0
13776,0.00345037415294,0.000856514742372,5803.0
13888,0.00345347945185,0.000856600229449,5801.0
13882,0.0034484505754,0.000856605574744,5804.0
13912,0.00344955418062,0.000856605574744,5804.0
13865,0.00345254272681,0.000856659672232,5801.0
13663,0.00345034213639,0.000856691196783,5802.0
13473,0.00345067423347,0.00085683619649,5800.0
13137,0.00342765773761,0.000856869463662,5802.0
13492,0.00346111920759,0.000856911513515,5793.0
13769,0.00345557233402,0.000856947548248,5796.0
13320,0.00345019481591,0.000856951440251,5798.0
13349,0.00344944195653,0.000856956886149,5801.0
13143,0.00345386152005,0.000856983049676,5799.0
13699,0.00345359141371,0.000857129953206,5798.0
12932,0.00346138288237,0.000857154004485,5795.0
13945,0.00344988597728,0.000857224378674,5801.0
13498,0.00346179133033,0.000857232957151,5790.0
13370,0.00344847257959,0.000857311902766,5800.0
13305,0.00344852817039,0.00085737136605,5800.0
13642,0.0034512799724,0.000857372985633,5801.0
13593,0.00345627893626,0.000857390345471,5794.0
14067,0.00345627893626,0.000857390345471,5794.0
13760,0.00345645236223,0.000857505597846,5792.0
13959,0.00345366383485,0.000857511400178,5795.0
13105,0.00345012181895,0.000857516731275,5798.0
13846,0.00345385964313,0.000857662092985,5796.0
13719,0.00345608359785,0.000857746012763,5793.0
13512,0.00344870801794,0.000857756339025,5799.0
13682,0.0034551404179,0.000857810956472,5796.0
13195,0.00346555527468,0.000857829645946,5790.0
13763,0.00343288408798,0.000857835423396,5793.0
13723,0.00345362477131,0.000857840729169,5796.0
13728,0.00345079831399,0.00085792836182,5795.0
13729,0.00345258846585,0.000857987927769,5795.0
13832,0.00345297682258,0.000858164970149,5794.0
13710,0.00345670228664,0.000858222869476,5793.0
13411,0.00345341714278,0.000858255974539,5795.0
13726,0.00345726772517,0.000858333067623,5788.0
13999,0.00345357667995,0.000858375106437,5795.0
14011,0.00345357667995,0.000858375106437,5795.0
13922,0.00345357667995,0.000858375106437,5795.0
13795,0.00345867817329,0.000858422632813,5788.0
13957,0.00346270390461,0.000858450568401,5787.0
13811,0.00343355733059,0.00085848600362,5790.0
13410,0.00345359086181,0.00085851583806,5790.0
13404,0.00345041706575,0.000858522489231,5794.0
13236,0.00345320022209,0.000858552282488,5794.0
13439,0.00345934371018,0.000858631618255,5788.0
13695,0.00343768072264,0.000858661473319,5788.0
13621,0.00345771287455,0.000858722957524,5789.0
13810,0.00345513616059,0.000858727965189,5792.0
14028,0.00345688599645,0.000858757779027,5792.0
13984,0.00345688599645,0.000858757779027,5792.0
14037,0.00345693749319,0.000858757779027,5792.0
13539,0.00345719222157,0.000858757779027,5792.0
13598,0.00345688599645,0.000858757779027,5792.0
14006,0.00345719222157,0.000858757779027,5792.0
14061,0.00345719222157,0.000858757779027,5792.0
13201,0.00345526700372,0.000858785996614,5791.0
13885,0.00346205809978,0.000858808952997,5787.0
13148,0.00345751898847,0.000858808952997,5787.0
13894,0.00345692749933,0.00085881582075,5791.0
13689,0.0034569778314,0.00085881582075,5791.0
12960,0.0034563670963,0.000858842336519,5789.0
13062,0.00346380352007,0.000858863043274,5784.0
13907,0.00345689850614,0.000858877034377,5792.0
13600,0.00345698195784,0.000858935117294,5791.0
13535,0.00345523353738,0.000858963354656,5790.0
14005,0.00345523353738,0.000858963354656,5790.0
13787,0.00345523353738,0.000858963354656,5790.0
13679,0.00345606144797,0.000858963354656,5790.0
13826,0.00345655301618,0.00085896494143,5791.0
13724,0.00346510799301,0.000859008604805,5782.0
13120,0.00345604132497,0.000859014406266,5785.0
13872,0.00345694330848,0.000859024589702,5791.0
13968,0.00345694330848,0.000859024589702,5791.0
13742,0.00345689181214,0.000859024589702,5791.0
13345,0.0034543324443,0.000859052857975,5790.0
13212,0.003460346207,0.000859135737591,5786.0
13704,0.00345419192112,0.000859170628756,5789.0
13838,0.00346326146358,0.000859188107178,5782.0
13932,0.00346326146358,0.000859188107178,5782.0
14071,0.00346326146358,0.000859188107178,5782.0
13334,0.00346194794415,0.00085921802424,5782.0
13935,0.00345523528118,0.000859230318254,5789.0
13382,0.00343964735672,0.000859253494574,5785.0
13690,0.00345541623685,0.000859288429646,5788.0
13625,0.00345719861934,0.000859291533493,5790.0
13399,0.00346214631884,0.000859331757702,5779.0
13389,0.00346255533376,0.000859361705836,5779.0
13311,0.0034721772343,0.000859385305369,5776.0
13859,0.00346326615649,0.000859455476687,5781.0
13949,0.00346326732972,0.000859455476687,5781.0
14013,0.00345941371226,0.000859465991422,5787.0
13641,0.00345941371226,0.000859465991422,5787.0
13878,0.00345941371226,0.000859465991422,5787.0
13106,0.00345662998135,0.000859527270152,5788.0
13153,0.00347166423629,0.000859563020976,5775.0
13891,0.00345771434704,0.000859583873212,5786.0
13634,0.00345906450123,0.000859612127037,5785.0
13834,0.0034595098702,0.000859643624628,5786.0
13749,0.00345941670306,0.00085964518372,5787.0
13638,0.00346045949173,0.000859700141757,5784.0
13926,0.00345789987543,0.000859734779869,5787.0
13398,0.00345913975484,0.00085976155723,5785.0
13061,0.00345873496228,0.000859972257417,5786.0
13447,0.00346033775271,0.000860000645538,5785.0
13796,0.00346562336715,0.00086001486971,5776.0
13081,0.00346172644766,0.000860118690998,5784.0
13741,0.0034667084638,0.000860158750337,5773.0
13803,0.00346757048367,0.000860192803386,5775.0
13848,0.00346289434333,0.000860228428785,5778.0
13259,0.00346226402504,0.000860265121415,5782.0
13693,0.00346701170876,0.000860314662254,5776.0
13454,0.00346323915847,0.000860318304291,5778.0
14050,0.00347282344667,0.000860344641508,5776.0
13980,0.00347282344667,0.000860344641508,5776.0
13288,0.00346023275011,0.000860351673012,5780.0
13899,0.00346106733588,0.000860384789663,5782.0
13697,0.00347286654146,0.000860402730856,5775.0
13770,0.00346819778383,0.000860432720495,5775.0
13566,0.00345450695468,0.000860477447491,5784.0
12704,0.00346859105132,0.000860542798373,5770.0
13715,0.00346216055998,0.00086058793081,5778.0
12994,0.00346238165225,0.000860638917109,5773.0
13516,0.00346122447328,0.000860654043222,5782.0
13124,0.00345760445389,0.000860680988497,5780.0
13767,0.00346449558727,0.000860683960284,5782.0
13162,0.003469166335,0.000860728948378,5773.0
12996,0.00346249214374,0.000860921919975,5781.0
13544,0.00346867603876,0.000861002523628,5775.0
13488,0.00346257409048,0.000861010303982,5780.0
13583,0.00344306445154,0.000861030809369,5774.0
13652,0.00346334843969,0.000861034164358,5776.0
13071,0.00346276045577,0.000861097225345,5778.0
13691,0.00346633871207,0.000861147326231,5772.0
13849,0.00346247606515,0.00086115714235,5778.0
12828,0.00346986449125,0.00086118246146,5775.0
13508,0.00347236292991,0.00086119984887,5768.0
13800,0.00347455116834,0.000861203714469,5770.0
12639,0.0034683689736,0.000861237388702,5772.0
12881,0.0034654649371,0.000861242440737,5775.0
12415,0.00345094415107,0.000861352068507,5769.0
12882,0.00346510792639,0.000861420809736,5774.0
13019,0.00346862295059,0.000861450809764,5774.0
12981,0.00347349382855,0.000861528638339,5767.0
13758,0.00347032586155,0.000861556770722,5766.0
13599,0.00347671768021,0.000861562432909,5769.0
13666,0.0034752006663,0.000861584870774,5765.0
11987,0.00346569042794,0.000861624297439,5770.0
13653,0.00346675177405,0.000861662295677,5775.0
13713,0.00347476542612,0.000861710911021,5768.0
13908,0.00346868765617,0.000861722274954,5775.0
13597,0.0034718577751,0.0008617409735,5768.0
13709,0.00346528728885,0.000861806192259,5771.0
13478,0.0034654655764,0.000861806192259,5771.0
13831,0.00347447468502,0.000861831160938,5768.0
13647,0.00347430422138,0.000861861223418,5768.0
13232,0.00346337878377,0.000861869344461,5773.0
12952,0.00346969740687,0.000861907896006,5761.0
13714,0.00347392871054,0.000861921348377,5768.0
13773,0.00344632873586,0.000861923057597,5769.0
12832,0.00344604396793,0.000861951410856,5768.0
13793,0.00347786314937,0.00086197793748,5766.0
13755,0.00348208280078,0.000862060603198,5762.0
12912,0.00347990369283,0.000862092693801,5763.0
13805,0.00347430576959,0.000862152923144,5763.0
14053,0.00347430576959,0.000862152923144,5763.0
14038,0.00347430576959,0.000862152923144,5763.0
13923,0.00347506790054,0.000862156652561,5765.0
13422,0.00346392196978,0.000862228075883,5772.0
13915,0.00347396837876,0.000862361854457,5762.0
13080,0.00349042563507,0.000862367981372,5751.0
13324,0.00347871593523,0.000862423955185,5763.0
13582,0.00346958357517,0.000862425752452,5764.0
13301,0.00344660891767,0.000862521044268,5767.0
13936,0.00347434479598,0.000862549520938,5766.0
13445,0.00347166450689,0.000862574528541,5763.0
13308,0.00346753050253,0.000862604643213,5763.0
13468,0.00346890387605,0.000862694987226,5763.0
13852,0.00347523810854,0.000862719704424,5760.0
12781,0.00346681795135,0.000862905789925,5763.0
13818,0.00347712544898,0.00086295905088,5759.0
13973,0.00347712544898,0.00086295905088,5759.0
13465,0.00347752442309,0.000862989207403,5759.0
13088,0.00347005854644,0.00086302116494,5760.0
13297,0.00346985123376,0.000863051310991,5760.0
13554,0.0034724097785,0.000863088045336,5764.0
13651,0.00347817497451,0.000863109833493,5759.0
13870,0.00347678799419,0.000863168344585,5758.0
13322,0.00347161245091,0.000863200303061,5759.0
13527,0.00345458960108,0.000863232187301,5760.0
13407,0.00347473331456,0.000863235483109,5762.0
13412,0.00344917210049,0.000863237051309,5763.0
13701,0.00347424322563,0.000863260616106,5759.0
13953,0.00347502904154,0.000863262333353,5760.0
14074,0.00347502904154,0.000863262333353,5760.0
13931,0.00347411555297,0.000863263997377,5761.0
13844,0.00347685723811,0.000863263997377,5761.0
13937,0.00347881671849,0.000863283412257,5755.0
13860,0.00347881671849,0.000863283412257,5755.0
13649,0.0034758793951,0.000863287199207,5757.0
12900,0.00346825259186,0.000863300216134,5765.0
13705,0.00346956332182,0.000863330309912,5765.0
13573,0.00347520299107,0.000863379513579,5758.0
13489,0.00347272179626,0.000863409680578,5758.0
13194,0.00346863301245,0.000863509504445,5764.0
12685,0.00345516370779,0.000863524999947,5755.0
13416,0.00348495184155,0.000863526836198,5756.0
13869,0.00347503495542,0.00086353202481,5759.0
13281,0.00346978906758,0.000863569712889,5764.0
13475,0.00347886565181,0.000863611825432,5753.0
12321,0.00348177433446,0.000863613737126,5754.0
13864,0.00347570573823,0.00086364932898,5757.0
13435,0.00346871779257,0.000863657234871,5762.0
13068,0.00347094938825,0.000863688771377,5763.0
13998,0.00348063633148,0.000863766587637,5755.0
13889,0.00348063633148,0.000863766587637,5755.0
14017,0.00348063633148,0.000863766587637,5755.0
13509,0.00347457261201,0.000863801851566,5758.0
13357,0.00347882865964,0.000863823361676,5753.0
13768,0.00347997751449,0.000863883800603,5753.0
13223,0.00347771124905,0.000863949467756,5756.0
13632,0.00347255449297,0.000863955692539,5760.0
13476,0.00348881590741,0.000863972619867,5752.0
13452,0.00349068624383,0.000863983976859,5743.0
13499,0.00348070419818,0.00086403666256,5754.0
14035,0.00348070419818,0.00086403666256,5754.0
13812,0.00348184294781,0.000864121929646,5751.0
13502,0.00348022713061,0.000864155775774,5753.0
13720,0.00348226520121,0.000864185995237,5753.0
13518,0.00347516736152,0.000864187707358,5754.0
13761,0.00347951116526,0.000864206903992,5748.0
13295,0.00348336649115,0.000864244689622,5752.0
13397,0.00348070598072,0.000864306873091,5753.0
13056,0.00346765582733,0.00086431469055,5758.0
13819,0.00348072048883,0.000864380374412,5744.0
14010,0.00348072048883,0.000864380374412,5744.0
13548,0.00348072048883,0.000864380374412,5744.0
13612,0.00348072048883,0.000864380374412,5744.0
13433,0.00348184830615,0.000864392295068,5750.0
13576,0.00347740680051,0.000864395839485,5752.0
13217,0.00347456676522,0.000864403766005,5757.0
13676,0.00347189545941,0.00086446687701,5759.0
13505,0.00348451077157,0.000864568272155,5747.0
13275,0.00348686623417,0.000864602273271,5749.0
13110,0.00349036513342,0.000864618653181,5742.0
13534,0.0034796341345,0.000864632534804,5749.0
12865,0.00347796935439,0.000864632534804,5749.0
13775,0.00348320686337,0.00086465911996,5747.0
13804,0.00348222460609,0.00086466625842,5751.0
13269,0.00348848311992,0.000864717787558,5746.0
13517,0.00348220272951,0.000864725056153,5750.0
13550,0.00347830949589,0.000864756979883,5751.0
13379,0.00348526619853,0.000864765984677,5740.0
12726,0.00349088223598,0.000864863396161,5743.0
12928,0.00348073122868,0.000864922006859,5742.0
13419,0.00348873684544,0.000864926030818,5744.0
13969,0.00347750963521,0.000864944327627,5755.0
12841,0.00347237734566,0.000864974526088,5755.0
13483,0.00348080182219,0.000864992228576,5747.0
12788,0.00347831467289,0.000865000438939,5752.0
13833,0.00348475920256,0.000865018873139,5745.0
13816,0.00348029189402,0.000865025934739,5749.0
13815,0.00348029189402,0.000865025934739,5749.0
13532,0.003479945848,0.000865118319254,5750.0
13616,0.00348750495019,0.000865138230531,5744.0
12661,0.00348037417932,0.000865145337999,5748.0
12891,0.00348554004296,0.000865173924185,5747.0
13743,0.00348593047549,0.000865232771002,5746.0
13528,0.00347995391142,0.000865236154193,5748.0
12715,0.00347764711981,0.000865269574293,5750.0
13744,0.00348728176403,0.00086528794341,5743.0
13946,0.00349025845804,0.000865320115999,5744.0
12088,0.00347490327799,0.000865363198612,5752.0
13624,0.00348434771496,0.000865439567428,5743.0
13168,0.00347944443011,0.000865475116151,5746.0
13361,0.00348040175126,0.000865538874841,5748.0
13688,0.00348425621611,0.000865594643277,5745.0
13771,0.00348343884562,0.000865621516249,5743.0
13656,0.00348380231012,0.000865623258447,5744.0
14012,0.00348575601527,0.000865676680066,5740.0
13789,0.00348575601527,0.000865676680066,5740.0
13874,0.00348575601527,0.000865676680066,5740.0
14040,0.00348575601527,0.000865676680066,5740.0
13274,0.0034858917903,0.000865735477955,5739.0
13353,0.00348548326942,0.000865747754445,5746.0
13169,0.0034854790245,0.000865805143915,5744.0
12933,0.0034862390031,0.000865806769117,5745.0
12644,0.00346461276771,0.000865833789873,5743.0
13765,0.00348532052285,0.000865855019605,5738.0
13628,0.00347798922992,0.000865903519211,5749.0
13694,0.00348680095664,0.000865911801936,5736.0
13355,0.00348108050441,0.000865956715139,5744.0
13388,0.00349626918967,0.000866000962764,5735.0
13175,0.0034809165144,0.000866052119628,5747.0
13513,0.0034855157115,0.000866067663366,5738.0
13202,0.00348496739582,0.000866106713105,5743.0
13934,0.00348643163791,0.000866181393363,5734.0
13300,0.00349284629925,0.000866308862995,5737.0
13556,0.00349058825128,0.000866337386111,5736.0
13609,0.00348770300763,0.000866365876436,5735.0
12714,0.00348138596034,0.000866401817849,5738.0
13438,0.00348492646499,0.000866467556855,5741.0
13092,0.00348774162282,0.000866497902792,5741.0
13497,0.00349106508431,0.000866548333272,5735.0
13702,0.00348872217578,0.000866582357444,5737.0
13125,0.00348479066562,0.000866619286543,5741.0
13046,0.00349757331678,0.000866631768743,5731.0
12527,0.00348523738836,0.000866675216971,5738.0
13018,0.00348530245392,0.000866675216971,5738.0
13756,0.00347952725185,0.000866796727692,5738.0
13446,0.00349206692373,0.000866827105372,5738.0
13821,0.00348913777133,0.000866852427999,5735.0
13735,0.00348428054158,0.000866854166895,5736.0
12184,0.00347022664719,0.000866875384265,5731.0
13863,0.00349492503375,0.000866886240166,5737.0
13526,0.00348889979191,0.000866938211315,5732.0
13495,0.00348683522414,0.000866948616093,5738.0
13645,0.00349154567112,0.000866974065889,5735.0
13006,0.00347899562464,0.000867015147238,5742.0
13813,0.00349262277787,0.000867038181527,5737.0
13783,0.00350482173351,0.000867045673011,5725.0
13568,0.00347825598323,0.000867046782014,5743.0
13562,0.003491148308,0.000867063575719,5734.0
13886,0.00348759345312,0.0008670939958,5734.0
13740,0.00349376980898,0.000867124415881,5734.0
13916,0.00349158865263,0.000867183525941,5733.0
13291,0.00348816857634,0.000867282770576,5738.0
13917,0.00349287593431,0.00086733394841,5732.0
13784,0.00349245436705,0.000867335679418,5733.0
13594,0.00349510050738,0.000867364389725,5732.0
13443,0.00348759884666,0.000867366110114,5733.0
12883,0.00348619752121,0.000867425272355,5732.0
13493,0.00349115192538,0.000867482637096,5730.0
13420,0.00348881827736,0.000867486154986,5732.0
13779,0.00349645719965,0.000867519876937,5734.0
13939,0.00349703340336,0.000867537943235,5727.0
13461,0.00349621640085,0.000867592888699,5724.0
13975,0.00349381112041,0.000867634949952,5730.0
13032,0.00347497309506,0.000867714994591,5724.0
13135,0.00349289812582,0.000867790568136,5732.0
12655,0.00348528231009,0.000867792139849,5733.0
12821,0.00350428240629,0.000867900115655,5725.0
13293,0.00349219748808,0.000867997128178,5728.0
13736,0.00349596877897,0.000868020259321,5724.0
13121,0.00350923480094,0.000868038189031,5718.0
13650,0.00348988846019,0.000868040994508,5737.0
13364,0.00349291219026,0.000868071004765,5719.0
12552,0.00350319313371,0.000868125389155,5716.0
13280,0.00349069471067,0.000868126877498,5733.0
13586,0.00349515068192,0.000868176569909,5726.0
