TIME,IC7DCCO3,C622CO3,H3C2C4CO3,C617CO3,HMACO3,DMEBMUCO3,MMALNACO3,COHM2CO3,CO2C54CO3,C6H5CH2CO3,C2H5CO3,HCOCO3,NC4CO3,PRNO3CO3,C732CO3,C57NO3CO3,C923CO3,C920CO3,MACRNCO3,CONM2CO3,MALDIALCO3,INAHCO3,HOIPRCO3,C817CO3,C23O3MCO3,A2PANOO,C718CO3,HO2C43CO3,HC4CCO3,C721CO3,C518CO3,HC4ACO3,HOC3H6CO3,HO2C4CO3,C6DCARBBO2,MACO3,C7ADCCO3,HOBUT2CO3,C822CO3,CO3C4CO3,C624CO3,EPXDLCO3,C7DDCCO3,C5CO14O2,TM135MUCO3,OETLMUCCO3,HOCH2CO3,PBZMUCCO3,INB1NACO3,C512CO3,O,OXYMUCCO3,PETLMUCCO3,ACO3,CHOC2CO3,C89CO3,INB1NBCO3,HO3C5CO3,C96CO3,MPRBNO3CO3,NC3CO3,TLEMUCCO3,C87CO3,H3C25C6CO3,MXYMUCCO3,CO25C6CO3,EPXKTMCO3,IBUDIALCO3,CO1M22CO3,C41CO3,TM124BCO3,MC4CODBCO3,C58NO3CO3,MMALNBCO3,C6COCHOCO3,HOC2H4CO3,C517CO3,NO3CH2CO3,METLMUCCO3,C23O3CCO3,HO2C54CO3,EPXMKTCO3,C23O3ECO3,C4NO3CO3,CO3C5CO3,C7DCCO3,C4H9CO3,IPBZMUCCO3,HO2C3CO3,INAHPCO3,C731CO3,C626CO3,EPXMEDLCO3,BUT2CO3,TMBCO3,EPXMDLCO3,OXYLCO3,H2M2C4CO3,INANCO3,HC3CO3,MACRNBCO3,C6H13CO3,CO2C4CO3,C811CO3,C615CO3,C618CO3,HCOCH2CO3,HO2,C3H7CO3,IPRCO3,C729CO3,MC3CODBCO3,IPRHOCO3,MXYLCO3,INANCOCO3,HMVKBCO3,OCCOHCO2,TM124MUCO3,TM123BCO3,CH3CO3,C6H5CO3,EPXM2DLCO3,BZEMUCCO3,EBZMUCCO3,INCNCO3,C88CO3,C519CO3,C823CO3,INB1HPCO3
1970-06-10 16:34:48,3.644385582596615e-21,1.4322211040338278e-20,1.228679992624942e-27,1.178117177608036e-31,4.543834312900455e-23,2.098898477760233e-20,1.0289285145990244e-31,2.7543056023269757e-34,3.318796856120364e-25,7.042332746980307e-22,1.3526318090844198e-15,2.1650708781607233e-21,4.055004864322351e-19,6.23589611550857e-21,6.420196981831581e-23,9.371181236358618e-28,9.715546258385885e-19,1.473313821260773e-18,2.4101798626999563e-27,1.5394396056609676e-32,1.9230820763714595e-20,2.4836332015528443e-34,1.9324809075919857e-22,6.94809596988161e-21,3.437702857637758e-21,1.642795520256428e-27,2.3563258577982257e-26,1.1410887769669156e-29,6.045427674801208e-23,1.347649362152623e-26,1.3338188021972603e-25,6.2340112087977e-23,7.60018526785827e-21,2.0302974785528955e-21,8.222370249808145e-21,1.1313334845831263e-20,2.6623028404938863e-21,6.257302771133233e-21,1.6843396159888232e-17,8.049168165896195e-25,8.330205179573951e-23,2.388976793769666e-23,2.4407055985749243e-20,3.2692530832372354e-20,2.570962810416178e-20,1.5609875225416402e-20,5.59184381119438e-21,2.3658083015613943e-21,1.6227107715835547e-32,3.1751549522829595e-21,0.0,4.5778882576831914e-21,5.682741141730001e-21,2.9215613944465643e-18,8.63419466291738e-22,9.055831683559439e-18,1.622710770142751e-32,5.268648407167052e-22,4.8082861536587785e-19,1.549128545018044e-19,5.689144643375204e-20,4.704861165908517e-21,1.9042827400511575e-25,1.2916206191714119e-25,2.4389567100763617e-20,6.20719900522232e-22,3.744065985518409e-23,8.312973016674957e-26,1.97026930362491e-32,4.826915679231181e-26,7.914619110974422e-21,1.645200832651333e-20,9.023263156863611e-29,1.7561505440209117e-32,2.4972978943032312e-24,5.568190950543988e-15,1.7077260067201028e-22,2.619162004704672e-20,4.567777374350807e-21,3.633111784819359e-22,2.338390825932859e-21,2.1365969465941116e-22,9.752003119589108e-22,0.0,1.4506540416190214e-25,2.37920287370189e-21,3.635350741125919e-24,2.0916007215100983e-21,2.838129550631506e-23,6.958544081653486e-33,6.5364264421027795e-21,6.595660545074634e-22,1.3693258183296703e-23,1.757811134621449e-21,5.605199771416213e-21,1.2447110077886989e-22,1.825504342781826e-21,1.3030354904259131e-20,7.297290376055673e-34,4.50201419984905e-21,2.240957309254495e-27,6.946636542894465e-26,6.392753152514092e-24,9.704059532122439e-20,1.7725493424441177e-27,1.178117232947219e-31,5.247507167639356e-21,2.3914614878393065e-12,8.513303015647042e-21,1.4040039492678908e-20,9.08835187052431e-20,2.3678307378825864e-20,1.7941093439177668e-25,2.0209191434533246e-21,6.131033833303347e-40,1.77907274534648e-27,2.401204690986436e-19,3.080587547884002e-20,7.247264838685099e-21,8.917182140279191e-15,1.4120018308359288e-21,1.2342999315644466e-22,2.345424901671711e-22,1.0209819374328449e-21,6.761462907280855e-33,2.4943646031177445e-24,8.941755109917834e-25,1.8856946878444926e-19,1.3017150517560524e-32
1970-06-10 16:44:48,1.212005994899391e-20,3.143104962883321e-20,1.482191262543424e-26,3.990743302213303e-30,1.7993611584029214e-22,6.633131706868704e-20,2.9869916455753916e-30,1.0871855023303048e-32,2.6047721719608837e-24,2.372453961023275e-21,1.5221805469424429e-15,7.237916540336786e-21,1.1988802966330352e-18,1.5418839545280543e-20,1.6948833945083308e-22,1.062795636577449e-26,2.613626065165883e-18,1.9007924311143613e-18,1.8004661797684923e-26,3.008356838944937e-31,6.480962491758567e-20,7.670927870216786e-33,8.140299810064625e-22,4.042574282471797e-20,2.2109313133672016e-20,1.4159663164600622e-26,2.708413390258598e-25,1.0459222852043818e-28,2.0972532489987768e-22,7.241935008898517e-26,7.343684788058366e-25,2.1860505152028884e-22,2.3051024609273924e-20,6.5873661180195966e-21,2.8415586183370226e-20,3.0623510068140105e-20,8.835930695210049e-21,1.897773940160369e-20,2.0050487083565498e-17,7.741805215318592e-24,2.0236762970182666e-22,1.3505227451739255e-22,8.096203001399109e-20,1.1221866758493474e-19,8.11917102908006e-20,4.8248941090837167e-20,1.8125885326559308e-20,8.467877657707522e-21,4.699183110944801e-31,1.3482700780481189e-20,0.0,1.4755713733059312e-20,1.7947203662290446e-20,4.036863160399267e-18,3.897746036026609e-21,1.1588804898834441e-17,4.699183090289303e-31,1.6941768292997833e-21,1.382821982892572e-18,3.652336996359581e-19,1.584795212506617e-19,1.4483792714888122e-20,2.4261728639393827e-24,1.2850103628006874e-24,7.705742544839713e-20,3.3650673522504314e-21,2.0848348650620663e-22,7.418870223519482e-25,8.93122595188525e-31,3.8608486459991065e-25,2.4781918589171155e-20,5.3152806389261375e-20,1.0408541997354592e-27,5.2978931004880905e-31,2.2247445814308395e-23,6.813933452977564e-15,8.289718611762677e-22,9.132228705047333e-20,1.3870367122219797e-20,2.3743568160060898e-21,7.054196579395601e-21,1.153801115161283e-21,6.3342722443226304e-21,0.0,1.2129609868334564e-24,8.213972254425868e-21,1.224860238354392e-23,6.618572117176113e-21,1.2476935486652608e-22,2.7807902326750254e-31,1.5176795574382028e-20,3.1227616293024263e-21,7.695442675237328e-23,5.1499047635836116e-21,1.8088964040385178e-20,7.021376764860544e-22,6.698539479909838e-21,3.89615226259591e-20,2.1140914662854836e-32,1.4569873961512963e-20,1.865846828274009e-26,7.146388854013923e-25,4.237852395571993e-23,1.4543411655195473e-19,2.776499103953722e-26,3.990744401541813e-30,2.3699209440851058e-20,2.844541948666702e-12,2.5558701417912888e-20,4.132339002278626e-20,1.9417480614547445e-19,7.432854531667761e-20,7.384796147433715e-25,6.457397971769269e-21,4.6701792700474113e-38,2.4382083237983832e-26,6.791586211974114e-19,9.730342428399755e-20,2.2657049690109864e-20,1.079047307887016e-14,4.810490185400813e-21,6.842902146391817e-22,6.887568113847052e-22,3.3768981053504178e-21,2.3004426409354397e-31,2.3426625611039954e-23,4.842753739872698e-24,2.707741000133467e-19,5.196810865423003e-31
1970-06-10 16:54:48,2.6764558664056305e-20,5.1097795152905874e-20,7.363989683367662e-26,3.2525095437099463e-29,4.702486941059939e-22,1.405476368466611e-19,2.7472511173969277e-29,1.0660842992995558e-31,8.914482732712751e-24,5.276674072038128e-21,1.4665033053103837e-15,1.594374902441241e-20,2.1575971147847913e-18,2.2740170625351248e-20,3.6445051302611756e-22,5.494147367032021e-26,4.473329061346279e-18,2.5781545955479342e-18,6.821677632943997e-26,2.103839825578294e-30,1.461125194628911e-19,6.180531248984806e-32,2.114229454651209e-21,9.787087027494659e-20,5.996507498363733e-20,4.898368472890757e-26,1.1749517887193606e-24,3.5434716832258487e-28,4.796358745200782e-22,2.110700809637116e-25,1.9778875151352783e-24,5.106055642748312e-22,4.3540782380922945e-20,1.3804243338113614e-20,6.567579758616262e-20,6.057870123326453e-20,1.9472570113254332e-20,3.674961396748924e-20,2.7019654463673026e-17,3.217676879765995e-23,3.5878559188853437e-22,3.8992995485916426e-22,1.7844236030196797e-19,2.5741696857084443e-19,1.7187581040880282e-19,9.922904043532286e-20,3.71450289488188e-20,2.0612371471883764e-20,4.341754208488153e-30,3.1839762701961155e-20,0.0,3.180084474384768e-20,3.7970957579856353e-20,5.314447884577705e-18,9.380574701401446e-21,1.5280442661188703e-17,4.3417541629998865e-30,3.50963078616707e-21,2.486489954948421e-18,5.146607819631767e-19,2.749535195849647e-19,3.0119642680624155e-20,1.1180868289217697e-23,5.464675079852192e-24,1.6308432816851275e-19,8.42591679871916e-21,5.845269841210626e-22,2.9142602003159266e-24,8.795026394494327e-30,1.3271285691147808e-24,4.942727674957057e-20,1.1326458417708664e-19,5.406920305158882e-27,4.9972863379907405e-30,8.415863767333504e-23,7.039402224665944e-15,1.9248819270271705e-21,1.889507968710338e-19,2.854527992171132e-20,6.570644363377576e-21,1.356917284665129e-20,3.141605427599654e-21,1.7431248960062672e-20,0.0,4.5141278716181395e-24,1.8939469726654044e-20,2.3171934769051723e-23,1.4038468640695073e-20,3.3957066451268517e-22,2.591697160165836e-30,2.8777152854418703e-20,7.30463784683327e-21,2.179260829731733e-22,9.77105792906239e-21,3.7585432530896376e-20,1.9904318904877804e-21,1.5316332618106497e-20,7.403250830087143e-20,1.9443031120585119e-31,3.1352526057772505e-20,7.773115766661974e-26,3.2401538953873175e-24,1.2717074596801206e-22,2.1910670558117965e-19,1.5040772008219364e-25,3.252511914847977e-29,5.705130764430653e-20,2.760433809886456e-12,5.0328722323978104e-20,8.00341563982629e-20,3.091472619307741e-19,1.5335582485995605e-19,1.7085845196516198e-24,1.3507587847038252e-20,7.752128849199956e-37,9.988341852947478e-26,1.3094754041298887e-18,2.0591255777120073e-19,4.5078750534839355e-20,1.1144945128404578e-14,1.0810431211262741e-20,1.90889896932696e-21,1.3534940210375994e-21,7.584894663138123e-21,1.940073932516991e-30,8.640359022721217e-23,1.1931539944679505e-23,4.1557329708380647e-19,4.851261510509804e-30
1970-06-10 17:04:48,5.030746198876429e-20,7.462066835007857e-20,2.5959030152021392e-25,1.5760513706552265e-28,1.0206568673977561e-21,2.5465621113078355e-19,1.514350257326911e-28,5.843139397369107e-31,2.2355437857566958e-23,9.95690539522705e-21,1.3235477534447122e-15,2.980686651481195e-20,3.2503185976241915e-18,2.837300002277825e-20,6.913030174491915e-22,1.9761146141670957e-25,6.522118977156467e-18,3.26272338721654e-18,1.8853542949977668e-25,9.165109695025075e-30,2.793617151500556e-19,2.7732637134113287e-31,4.376503361251371e-21,1.7678145013598316e-19,1.2083183465501556e-19,1.147891671446218e-25,3.4911439153927706e-24,8.160274109079004e-28,9.291509628407668e-22,4.889688554466364e-25,4.2192228503997446e-24,1.013136729602143e-21,6.873033860549068e-20,2.4616113364693636e-20,1.2854581192126985e-19,1.0496893779358076e-19,3.653209260906157e-20,6.066794455780176e-20,3.417167044256209e-17,9.624403619669788e-23,5.7140545794958865e-22,8.71790334021594e-22,3.3491893017459733e-19,4.995270599466222e-19,3.111478451740596e-19,1.7465815993373146e-19,6.40629915948077e-20,4.189877153789997e-20,2.4119500146568704e-29,5.854632697261738e-20,0.0,5.864810807683764e-20,6.869889451213087e-20,6.505163169290075e-18,1.7421842599306494e-20,1.8880189084475053e-17,2.4119499684313834e-29,6.197476779213712e-21,3.775648981369462e-18,6.145388908079605e-19,4.016684729548632e-19,5.34069780501381e-20,3.368398411490918e-23,1.6878111611706825e-23,2.9513447456871844e-19,1.597307893396358e-20,1.2702707679220694e-21,8.178338239942067e-24,4.8769390049036365e-29,3.3230411659073095e-24,8.333069277056001e-20,2.0602537560393158e-19,1.9567624216990894e-26,2.806230862869399e-29,2.28359763520151e-22,6.759289333780665e-15,3.496167437575053e-21,3.118265606894531e-19,5.0631236598411735e-20,1.3502807488218033e-20,2.228176763952733e-20,6.628334848834358e-21,3.565182408111066e-20,0.0,1.2324159822331529e-23,3.693753143044332e-20,3.6279623910127964e-23,2.54596253388712e-20,7.366991936209167e-22,1.3064121999321288e-29,4.8674150937629e-20,1.3397315734405901e-20,4.785571633873774e-22,1.58479882041958e-20,6.596404411096475e-20,4.3717912804938935e-21,2.863550876060696e-20,1.2002392170756912e-19,1.0727006932832305e-30,5.734001967948922e-20,2.3372781362174553e-25,1.0585827055022868e-23,2.8324868105171504e-22,3.0566520181818624e-19,5.203719994163804e-25,1.5760535865200214e-28,1.0599863182510937e-19,2.5855086381616496e-12,8.423267347378444e-20,1.3182655965346223e-19,4.417203474815368e-19,2.7068222020599418e-19,3.054253942289792e-24,2.4103471970688296e-20,6.607342175179964e-36,2.735139441737871e-25,2.130075472571877e-18,3.7263393198986877e-19,7.578582256597226e-20,1.0758256127520299e-14,2.034145537652808e-20,4.1275677246306414e-21,2.2947667795506053e-21,1.456533776477076e-20,8.796067819965315e-30,2.234237128959095e-22,2.2907046429485993e-23,5.906614212759706e-19,2.4500301036344676e-29
1970-06-10 17:14:48,8.077573163527097e-20,9.905195052124137e-20,6.869913052833498e-25,5.272187998075566e-28,1.808234022143515e-21,3.975637350517598e-19,5.4670001318753995e-28,2.1457663693727126e-30,4.472899096738612e-23,1.5937629580387e-20,1.1739092638188651e-15,4.710390852254234e-20,4.2823398784849e-18,3.234226958408875e-20,1.1261814016217484e-21,5.118480642686656e-25,8.456997222709857e-18,3.743485835249188e-18,3.9992972601141687e-25,2.740802853147003e-29,4.529003088829404e-19,7.995345808599137e-31,7.346760882783496e-21,2.6825878341847462e-19,2.0303213379198324e-19,2.0204682004512162e-25,7.809961776316237e-24,1.460293567187879e-27,1.5247525834320927e-21,9.39926605531781e-25,7.652625756605169e-24,1.6977184972706464e-21,9.459129362776716e-20,3.797488489683721e-20,2.124072511965562e-19,1.5760677162954469e-19,5.85634273996425e-20,8.800003612618472e-20,3.961436673229481e-17,2.1973767154371707e-22,8.23629719936862e-22,1.6131582121189732e-21,5.371621272888358e-19,8.185197868966927e-19,4.854525865949801e-19,2.6702663216825656e-19,9.573551316909289e-20,7.052515766728081e-20,8.778457197280618e-29,8.781040863018566e-20,0.0,9.336947391070773e-20,1.0716941598894612e-19,7.278638916326622e-18,2.629611371732036e-20,2.133999416335278e-17,8.778456921068114e-29,9.510703923174433e-21,5.040828594642819e-18,6.750705942630973e-19,5.144348881468502e-19,8.141427188116928e-20,7.329804907792727e-23,3.9861120290290573e-23,4.605025871705571e-19,2.5203235926805752e-20,2.313209096629641e-21,1.746331178180969e-23,1.7836392705304733e-28,6.627583328398462e-24,1.2147623429225855e-19,3.2315634298733143e-19,5.1161793638167436e-26,1.034110105772078e-28,4.785551926422102e-22,6.322956371073648e-15,5.402499628293552e-21,4.2950549631441187e-19,7.735343145316104e-20,2.3022144491276157e-20,3.2245618544519955e-20,1.1760673920117825e-20,6.059851717975092e-20,0.0,2.6415015645252984e-23,6.078295908496729e-20,5.050406349990305e-23,3.978364868895773e-20,1.2888297619808965e-21,4.182490292304674e-29,7.126246202682874e-20,2.0809365490959088e-20,8.792580824127183e-22,2.268059155726127e-20,9.908096405726989e-20,8.034118766069293e-21,4.4663549167089686e-20,1.7198871919448116e-19,3.8771595556474846e-30,8.976800057230438e-20,5.259453951523309e-25,2.6073376105409574e-23,5.136617268206846e-22,3.8681783909706504e-19,1.2763568825051615e-24,5.272200256859159e-28,1.6007676634228692e-19,2.3901856789550594e-12,1.2349950769022217e-19,1.9064198588255805e-19,5.743711359547636e-19,4.150743904354183e-19,4.448423249226792e-24,3.69102728201341e-20,3.3366080974487836e-35,5.861635972063677e-25,2.942645123501485e-18,5.814120066140065e-19,1.1018632002337795e-19,1.013642295337084e-14,3.218707122227232e-20,7.486926635787386e-21,3.4192098048381775e-21,2.3848855609717036e-20,2.532723952102496e-29,4.436120267316122e-22,3.753452849174344e-23,7.640117974820501e-19,7.853885056188421e-29
1970-06-10 17:24:48,1.1101167930380946e-19,1.195333963291211e-19,1.4008262157139714e-24,1.2916404768544281e-27,2.6234385460888427e-21,5.357196010472836e-19,1.3688215429660899e-27,5.729661362556221e-30,7.352709898615636e-23,2.1733503991510883e-20,1.0553192111714096e-15,6.290448559456888e-20,5.014455536266296e-18,3.4511116914663776e-20,1.5838552024555666e-21,9.886982745489225e-25,9.894806040931164e-18,3.903702552133984e-18,6.7522375661152585e-25,6.003429831367209e-29,6.255393243631241e-19,1.6130481583112153e-30,1.0286628357070427e-20,3.5583841247846726e-19,2.9463406472038883e-19,2.85424923273075e-25,1.3837249775709734e-23,2.148720945081599e-27,2.115326461233634e-21,1.5147220584356486e-24,1.1970562962439911e-23,2.3924936896755204e-21,1.1597588897376217e-19,5.0927580658766765e-20,2.9732365205415266e-19,2.0433180815321263e-19,8.037885086409553e-20,1.130373164635603e-19,4.2309979814343066e-17,3.9423593871458985e-22,1.0712105242209226e-21,2.5189858239999373e-21,7.375455282696603e-19,1.1377784594614062e-18,6.538965622097061e-19,3.5539788674707866e-19,1.2563411815893523e-19,9.926596064310566e-20,2.21329351191878e-28,1.1184136419949624e-19,0.0,1.2839210586129667e-19,1.4440266920597777e-19,7.472087291113522e-18,3.364373327886073e-20,2.2112666316836632e-17,2.213293404110183e-28,1.273664649162228e-20,5.999013086059336e-18,7.007183133514911e-19,5.9024248405791e-19,1.0754021803831792e-19,1.2315290702560238e-22,7.345547821640112e-23,6.206211670230156e-19,3.434765116887143e-20,3.594541694394963e-21,2.9489603467372676e-23,4.625181600213865e-28,1.086462286290096e-23,1.5488835434634038e-19,4.377327509968872e-19,9.99442984752894e-26,2.658129324278921e-28,8.037053508459768e-22,5.928698996627234e-15,7.301175979341087e-21,5.135093131187706e-19,1.0142766857330952e-19,3.371322412967725e-20,4.141600251787091e-20,1.7914475031972895e-20,8.860057028496981e-20,0.0,4.5595180875455357e-23,8.473558110174178e-20,6.377400498686832e-23,5.365941643542843e-20,1.864538504932567e-21,9.287078628916437e-29,9.048334640778682e-20,2.8144112922791325e-20,1.3751308618629383e-21,2.8876137614079864e-20,1.2857889599259744e-19,1.2569398778046396e-20,5.935927206665162e-20,2.1954332474450355e-19,9.719035948885503e-30,1.2110207922550148e-19,9.184409309155495e-25,4.9541249234512417e-23,7.893690406042233e-22,4.464860031381987e-19,2.3850593304985667e-24,1.29164502799412e-27,2.0493072646462751e-19,2.1669695045342003e-12,1.6007525132556078e-19,2.445328333426236e-19,6.801000700898497e-19,5.541076702717901e-19,5.515081419572854e-24,4.8673529562960755e-20,1.083366413663465e-34,1.0335521979065583e-24,3.503894772956561e-18,7.835232809811231e-19,1.4019511619193216e-19,9.556338860632324e-15,4.334501544468888e-20,1.1603876599647519e-20,4.486951019061589e-21,3.330897490056449e-20,5.143496302624437e-29,7.073033424280689e-22,5.384368511843818e-23,9.063316173438184e-19,1.7447916360208679e-28
1970-06-10 17:34:48,1.3492486024589404e-19,1.3336313167297227e-19,2.337624024517021e-24,2.4955794742121447e-27,3.2655881081274974e-21,6.420497063076054e-19,2.594269362102376e-27,1.1960406320358998e-29,1.0343559300881767e-22,2.617826614483907e-20,9.637886036740793e-16,7.352434609443144e-20,5.36722670748273e-18,3.502571020306716e-20,1.993950798540578e-21,1.5291806090032159e-24,1.0691345643017993e-17,3.795468326702651e-18,9.585923208069481e-25,1.043020834152843e-28,7.630776696062905e-19,2.507210230925265e-30,1.2638157889615486e-20,4.2610285741852395e-19,3.8041257910750407e-19,3.4619284956353756e-25,2.0721983728356785e-23,2.7373172313566698e-27,2.565286005840651e-21,2.1116517298146907e-24,1.6555982937858007e-23,2.9334757628445456e-21,1.3061759076328916e-19,6.112632008733818e-20,3.6579402026373017e-19,2.3573866228730993e-19,9.758651021891338e-20,1.3176850967357904e-19,4.2486107435875746e-17,5.873112550874378e-22,1.2775203520616734e-21,3.429128974212095e-21,8.956703623725654e-19,1.3923522654828574e-18,7.834920636506473e-19,4.2298566436335656e-19,1.4930006460194325e-19,1.2207918303839838e-19,4.217866988888458e-28,1.2722740619069023e-19,0.0,1.5688009411875237e-19,1.7312284409019784e-19,7.203564342318618e-18,3.839824866442118e-20,2.1482063207327824e-17,4.217866686849738e-28,1.5294088327596455e-20,6.5314561952569725e-18,6.969140593699669e-19,6.26086521581406e-19,1.2724307801383802e-19,1.7233631798046757e-22,1.113211348229679e-22,7.442192164731517e-19,4.193925594749555e-20,4.891537232904497e-21,4.1807108667247246e-23,9.282632111277216e-28,1.5256634574369476e-23,1.7830232751873114e-19,5.272089265051876e-19,1.5640534186299988e-25,5.198489430519822e-28,1.142374971294971e-21,5.5944625296616656e-15,8.892850321161062e-21,5.583743185441926e-19,1.175347540896556e-19,4.376960817077779e-20,4.8305647981050097e-20,2.4032878844346106e-20,1.1494810480023525e-19,0.0,6.637033806962618e-23,1.0385755510878581e-19,7.44863807545364e-23,6.437039423299466e-20,2.3480909045885094e-21,1.5759733905136205e-28,1.028190463762788e-19,3.423064126566189e-20,1.8794905102662953e-21,3.347325085045408e-20,1.4923244225470128e-19,1.718344664879682e-20,7.014965936231533e-20,2.5513040659800276e-19,1.8440401283063465e-29,1.4561446390738694e-19,1.3264759004748032e-24,7.684106974143952e-23,1.0740065012287149e-21,4.825526726754265e-19,3.690261266901722e-24,2.4955919333702673e-27,2.3404653213622964e-19,1.9164017394296245e-12,1.8790480622266184e-19,2.8474637498762133e-19,7.450265964996788e-19,6.614709626042022e-19,6.129431626793203e-24,5.712212138912625e-20,2.5144279199624853e-34,1.5657284105235409e-24,3.724767315389048e-18,9.394807125712585e-19,1.6113306544596077e-19,9.042300247782384e-15,5.170659154575198e-20,1.5764319377507703e-20,5.310857088155228e-21,4.103066776764798e-20,8.181079599160345e-29,9.587526360522029e-22,6.942724127968266e-23,1.0097419653982816e-18,2.960382496613082e-28
1970-06-10 17:44:48,1.494789947996798e-19,1.4001962261441467e-19,3.369754842218018e-24,4.03949591079249e-27,3.6387976401171185e-21,7.039808562860784e-19,3.994696067102321e-27,2.0661679484215422e-29,1.289520969748916e-22,2.8726584165079605e-20,8.882598571615706e-16,7.760761543937279e-20,5.374440045129775e-18,3.4154436121940276e-20,2.32703984427589e-21,2.0084560238189715e-24,1.0876703106911793e-17,3.523911747130833e-18,1.195039971159673e-24,1.5248566231609074e-28,8.484354129116313e-19,3.219509082733862e-30,1.4135902992943766e-20,4.713753276874645e-19,4.471771353094084e-19,3.77174773561171e-25,2.756993638105144e-23,3.1356060729470394e-27,2.813660807266899e-21,2.624797408507121e-24,2.0735529733402315e-23,3.2409021758129857e-21,1.38074191600234e-19,6.740892984333468e-20,4.087321600638107e-19,2.4923083404246125e-19,1.080156577757058e-19,1.4247662555633333e-19,4.086716182734946e-17,7.606797074692119e-22,1.4223194571348673e-21,4.188879156465619e-21,9.915333099465864e-19,1.5497069796233829e-18,8.589281362920689e-19,4.619889730511302e-19,1.6468023550250468e-19,1.3604482478478544e-19,6.52199767108301e-28,1.336818100350543e-19,0.0,1.7503805127676284e-19,1.8992246784751797e-19,6.661132948230556e-18,4.043577780219245e-20,1.998285240278075e-17,6.52199701575722e-28,1.6885202103704532e-20,6.651635467007385e-18,6.694454004990158e-19,6.274531028489176e-19,1.386599735665637e-19,2.116978209166382e-22,1.4546868363605726e-22,8.166207317364357e-19,4.7124082277901876e-20,5.978311002531413e-21,5.2107841686734746e-23,1.5455248207301902e-27,1.9005264617780305e-23,1.9011178704380924e-19,5.805696318604487e-19,2.0779478541106416e-25,8.294946921031199e-28,1.4343495029130315e-21,5.293828309278046e-15,9.986430845173793e-21,5.686552769061551e-19,1.2382236480526442e-19,5.163192484368004e-20,5.2253975406802955e-20,2.908445098052677e-20,1.3555641256323685e-19,0.0,8.477796518669404e-23,1.1566236041827078e-19,8.149981386549416e-23,7.064355556389217e-20,2.6750901340564117e-21,2.198332044857597e-28,1.0788957799099383e-19,3.8353563064644734e-20,2.3036198291294935e-21,3.6067938443476113e-20,1.5934280840535768e-19,2.1061686996328286e-20,7.608034136808346e-20,2.753830678538045e-19,2.842361040660212e-29,1.6061568381377607e-19,1.665367183727004e-24,1.0225371125510315e-22,1.3376241084445279e-21,5.000544255635956e-19,5.015999024498428e-24,4.039522907637286e-27,2.466406194319168e-19,1.6489233294217621e-12,2.042418169417195e-19,3.0751618119811046e-19,7.67713554158334e-19,7.246057249317621e-19,6.316349075577888e-24,6.1403750108917e-20,4.536173766050261e-34,2.105547748968621e-24,3.620840158962679e-18,1.0307732253201912e-18,1.716109962173999e-19,8.559899027438652e-15,5.641179243725597e-20,1.924506301586244e-20,5.800799267030178e-21,4.5968690656756995e-20,1.095283895392421e-28,1.1534623145360444e-21,8.214822461339591e-23,1.079220501139212e-18,4.126923664293692e-28
