SO2,SO3,0,Uni-molecular
SO2,SO3,1,Uni-molecular
SO2,SO3,2,Uni-molecular
SO2,SO3,3,Uni-molecular
SO2,SO3,4,Uni-molecular
SO2,SO3,5,Uni-molecular
SO2,SO3,6,Uni-molecular
SO2,SO3,7,Uni-molecular
SO2,SO3,8,Uni-molecular
SO2,SO3,9,Uni-molecular
SO2,SO3,10,Uni-molecular
SO2,SO3,11,Uni-molecular
SO2,SO3,12,Uni-molecular
SO2,SO3,13,Uni-molecular
SO2,SO3,14,Uni-molecular
SO2,SO3,15,Uni-molecular
SO2,SO3,16,Uni-molecular
SO2,SO3,17,Uni-molecular
SO2,SO3,18,Uni-molecular
SO2,SO3,19,Uni-molecular
SO2,SO3,20,Uni-molecular
SO2,SO3,21,Uni-molecular
SO2,SO3,22,Uni-molecular
SO2,SO3,23,Uni-molecular
SO2,SO3,24,Uni-molecular
SO2,SO3,25,Uni-molecular
SO2,SO3,26,Uni-molecular
SO2,SO3,27,Uni-molecular
SO2,SO3,28,Uni-molecular
SO2,SO3,29,Uni-molecular
SO2,SO3,30,Uni-molecular
SO2,SO3,31,Uni-molecular
SO2,SO3,32,Uni-molecular
SO2,SO3,33,Uni-molecular
SO2,SO3,34,Uni-molecular
SO2,SO3,35,Uni-molecular
SO2,SO3,36,Uni-molecular
SO2,SO3,37,Uni-molecular
SO2,SO3,38,Uni-molecular
SO2,SO3,39,Uni-molecular
SO2,SO3,40,Uni-molecular
SO2,SO3,41,Uni-molecular
SO2,SO3,42,Uni-molecular
SO2,SO3,43,Uni-molecular
SO2,SO3,44,Uni-molecular
SO2,SO3,45,Uni-molecular
SO2,SO3,46,Uni-molecular
SO2,SO3,47,Uni-molecular
SO2,SO3,48,Uni-molecular
SO2,SO3,49,Uni-molecular
SO2,HSO3,0,OH
SO2,BCAL,0,Uni-molecular
SO2,BCAL,1,Uni-molecular
SO2,IBUTALOH,0,Uni-molecular
SO2,HCHO,0,Uni-molecular
SO2,GLYOX,0,Uni-molecular
SO2,MGLYOX,0,Uni-molecular
SO2,MGLYOX,1,Uni-molecular
SO2,CH3CHO,0,Uni-molecular
SO2,C2H5CHO,0,Uni-molecular
SO2,CH3COCH3,0,Uni-molecular
SO2,C3H7CHO,0,Uni-molecular
SO2,MEK,0,Uni-molecular
SO2,IPRCHO,0,Uni-molecular
SO2,C4H9CHO,0,Uni-molecular
SO2,BENZAL,0,Uni-molecular
SO2,CHOCL,0,Uni-molecular
SO2,ACR,0,Uni-molecular
SO2,MACR,0,Uni-molecular
SO2,MVK,0,Uni-molecular
SO2,PINAL,0,Uni-molecular
SO2,NOPINONE,0,Uni-molecular
SO2,LIMAL,0,Uni-molecular
SO2,EGLYOX,0,Uni-molecular
SO2,PGLYOX,0,Uni-molecular
SO2,IPRGLYOX,0,Uni-molecular
SO2,CO2C3CHO,0,Uni-molecular
SO2,BCKSOZ,0,Uni-molecular
SO2,NO3CH2CHO,0,Uni-molecular
SO2,NO3CH2CHO,1,Uni-molecular
SO2,HOCH2CHO,0,Uni-molecular
SO2,HOCH2COCHO,0,Uni-molecular
SO2,HOCH2COCHO,1,Uni-molecular
SO2,NOA,0,Uni-molecular
SO2,NOA,1,Uni-molecular
SO2,HMVKANO3,0,Uni-molecular
SO2,BCLKET,0,Uni-molecular
SO2,BCLKET,1,Uni-molecular
SO2,C131CO2H,0,Uni-molecular
SO2,BCLKBOC,0,Uni-molecular
SO2,BCKET,0,Uni-molecular
SO2,CO14O3CHO,0,Uni-molecular
SO2,ACCOMECHO,0,Uni-molecular
SO2,BIACET,0,Uni-molecular
SO2,ACETOL,0,Uni-molecular
SO2,MACRNO3,0,Uni-molecular
SO2,MVKNO3,0,Uni-molecular
SO2,LMLKET,0,Uni-molecular
SO2,C116CHO,0,Uni-molecular
SO2,C532CO,0,Uni-molecular
SO3,SA,0,H2O
HSO3,SO3,0,O2
HNO3,NA,0,Uni-molecular
N2O5,NA,0,Uni-molecular
N2O5,NA,1,Uni-molecular
C2H6,C2H5O2,0,CL
C2H6,C2H5O2,1,OH
C2H5O2,C2H5OOH,0,HO2
C2H5O2,C2H5NO3,0,NO
C2H5O2,C2H5O,0,NO
C2H5O2,C2H5O,1,RO2NO3
C2H5O2,C2H5O,2,RO2
C2H5O2,C2H5OH,0,RO2
C2H5O2,CH3CHO,0,RO2
C3H8,IC3H7O2,0,CL
C3H8,IC3H7O2,1,OH
C3H8,NC3H7O2,0,CL
C3H8,NC3H7O2,1,OH
IC3H7O2,IC3H7OOH,0,RO2HO2
IC3H7O2,IC3H7NO3,0,NO
IC3H7O2,IC3H7O,0,NO
IC3H7O2,IC3H7O,1,RO2NO3
IC3H7O2,IC3H7O,2,RO2
IC3H7O2,CH3COCH3,0,RO2
IC3H7O2,IPROPOL,0,RO2
NC3H7O2,NC3H7OOH,0,RO2HO2
NC3H7O2,NC3H7NO3,0,NO
NC3H7O2,NC3H7O,0,NO
NC3H7O2,NC3H7O,1,RO2NO3
NC3H7O2,NC3H7O,2,RO2
NC3H7O2,C2H5CHO,0,RO2
NC3H7O2,NPROPOL,0,RO2
CH3OH,HCHO,0,OH
HCHO,CO,0,hv
HCHO,CO,1,hv
HCHO,CO,2,NO3
HCHO,CO,3,OH
HCHO,H2,0,hv
HCHO,HNO3,0,NO3
C2H5OH,C2H5O,0,OH
C2H5OH,CH3CHO,0,OH
C2H5OH,HOCH2CH2O2,0,OH
C2H5O,CH3CHO,0,O2
CH3CHO,CH3O2,0,hv
CH3CHO,CO,0,hv
CH3CHO,CH3CO3,0,NO3
CH3CHO,CH3CO3,1,OH
CH3CHO,HNO3,0,NO3
CH3CHO,HCOCH2O2,0,OH
HOCH2CH2O2,HYETHO2H,0,HO2
HOCH2CH2O2,ETHOHNO3,0,RO2NO
HOCH2CH2O2,HOCH2CH2O,0,RO2NO
HOCH2CH2O2,HOCH2CH2O,1,RO2NO3
HOCH2CH2O2,HOCH2CH2O,2,RO2
HOCH2CH2O2,ETHGLY,0,RO2
HOCH2CH2O2,HOCH2CHO,0,RO2
NPROPOL,C2H5CHO,0,OH
NPROPOL,HO1C3O2,0,OH
NPROPOL,HYPROPO2,0,OH
C2H5CHO,C2H5CO3,0,NO3
C2H5CHO,C2H5CO3,1,OH
C2H5CHO,HNO3,0,NO3
C2H5CHO,C2H5O2,0,hv
C2H5CHO,CO,0,hv
HO1C3O2,HO1C3OOH,0,RO2HO2
HO1C3O2,HO1C3NO3,0,RO2NO
HO1C3O2,HO1C3O,0,RO2NO
HO1C3O2,HO1C3O,1,RO2NO3
HO1C3O2,HO1C3O,2,RO2
HO1C3O2,HOC2H4CHO,0,RO2
HO1C3O2,HOC3H6OH,0,RO2
HYPROPO2,HYPROPO2H,0,RO2HO2
HYPROPO2,HYPROPO,0,RO2NO3
HYPROPO2,HYPROPO,1,RO2
HYPROPO2,HYPROPO,2,RO2NO
HYPROPO2,ACETOL,0,RO2
HYPROPO2,PROPGLY,0,RO2
HYPROPO2,PROPOLNO3,0,RO2NO
IPROPOL,CH3COCH3,0,OH
IPROPOL,IPROPOLO2,0,OH
CH3COCH3,CH3COCH2O2,0,OH
CH3COCH3,CH3CO3,0,hv
CH3COCH3,CH3O2,0,hv
IPROPOLO2,IPROPOLO2H,0,RO2HO2
IPROPOLO2,IPROPOLO,0,RO2NO
IPROPOLO2,IPROPOLO,1,RO2NO3
IPROPOLO2,IPROPOLO,2,RO2
IPROPOLO2,PROLNO3,0,RO2NO
IPROPOLO2,CH3CHOHCHO,0,RO2
IPROPOLO2,PROPGLY,0,RO2
NBUTOL,C3H7CHO,0,OH
NBUTOL,NBUTOLAO2,0,OH
NBUTOL,NBUTOLBO2,0,OH
C3H7CHO,C3H7CO3,0,NO3
C3H7CHO,C3H7CO3,1,OH
C3H7CHO,HNO3,0,NO3
C3H7CHO,BUTALO2,0,OH
C3H7CHO,C2H4,0,hv
C3H7CHO,CH3CHO,0,hv
C3H7CHO,CO,0,hv
C3H7CHO,NC3H7O2,0,hv
NBUTOLAO2,NBUTOLAOOH,0,RO2HO2
NBUTOLAO2,NBUTOLANO3,0,RO2NO
NBUTOLAO2,NBUTOLAO,0,RO2NO
NBUTOLAO2,NBUTOLAO,1,RO2NO3
NBUTOLAO2,NBUTOLAO,2,RO2
NBUTOLAO2,MEKCOH,0,RO2
NBUTOLAO2,NBUTOLAOH,0,RO2
NBUTOLBO2,NBUTOLBOOH,0,RO2HO2
NBUTOLBO2,NBUTOLBNO3,0,RO2NO
NBUTOLBO2,NBUTOLBO,0,RO2NO
NBUTOLBO2,NBUTOLBO,1,RO2NO3
NBUTOLBO2,NBUTOLBO,2,RO2
NBUTOLBO2,HO2C4OH,0,RO2
NBUTOLBO2,MEKAOH,0,RO2
BUT2OL,BUT2OLO2,0,OH
BUT2OL,MEK,0,OH
BUT2OLO2,BUT2OLOOH,0,RO2HO2
BUT2OLO2,BUT2OLAO,0,RO2NO
BUT2OLO2,BUT2OLAO,1,RO2NO3
BUT2OLO2,BUT2OLAO,2,RO2
BUT2OLO2,BUT2OLNO3,0,RO2NO
BUT2OLO2,BUT2OLO,0,RO2
BUT2OLO2,BUT2OLOH,0,RO2
MEK,MEKAO2,0,OH
MEK,MEKBO2,0,OH
MEK,MEKCO2,0,OH
MEK,C2H5O2,0,hv
MEK,CH3CO3,0,hv
IBUTOL,IBUTOLBO2,0,OH
IBUTOL,IBUTOLCO2,0,OH
IBUTOL,IPRCHO,0,OH
IBUTOLBO2,IBUTOLBO2H,0,RO2HO2
IBUTOLBO2,IBUTOLBNO3,0,RO2NO
IBUTOLBO2,IBUTOLBO,0,RO2NO
IBUTOLBO2,IBUTOLBO,1,RO2NO3
IBUTOLBO2,IBUTOLBO,2,RO2
IBUTOLBO2,IBUTOLOHB,0,RO2
IBUTOLCO2,IBUTOLCO2H,0,RO2HO2
IBUTOLCO2,IBUTOLCNO3,0,RO2NO
IBUTOLCO2,IBUTOLCO,0,RO2NO
IBUTOLCO2,IBUTOLCO,1,RO2NO3
IBUTOLCO2,IBUTOLCO,2,RO2
IBUTOLCO2,HOIPRCHO,0,RO2
IBUTOLCO2,IBUTOLOHC,0,RO2
IPRCHO,HNO3,0,NO3
IPRCHO,IPRCO3,0,NO3
IPRCHO,IPRCO3,1,OH
IPRCHO,IBUTALBO2,0,OH
IPRCHO,IBUTALCO2,0,OH
IPRCHO,CO,0,hv
IPRCHO,IC3H7O2,0,hv
TBUTOL,TBUTOLO2,0,OH
TBUTOL,TC4H9O,0,OH
TBUTOLO2,TBUTOLOOH,0,HO2
TBUTOLO2,TBUTOLNO3,0,RO2NO
TBUTOLO2,TBUTOLO,0,RO2NO
TBUTOLO2,TBUTOLO,1,RO2NO3
TBUTOLO2,TBUTOLO,2,RO2
TBUTOLO2,IBUTALOH,0,RO2
TBUTOLO2,IBUTOLOHB,0,RO2
TC4H9O,CH3COCH3,0,Uni-molecular
TC4H9O,CH3O2,0,Uni-molecular
PECOH,DIEK,0,OH
PECOH,HO3C5O2,0,OH
PECOH,PE2ENEBO2,0,OH
DIEK,DIEKAO2,0,OH
DIEK,DIEKBO2,0,OH
DIEK,C2H5CO3,0,hv
DIEK,C2H5O2,0,hv
HO3C5O2,HO3C5OOH,0,RO2HO2
HO3C5O2,HO3C5NO3,0,RO2NO
HO3C5O2,HO3C5O,0,RO2NO
HO3C5O2,HO3C5O,1,RO2NO3
HO3C5O2,HO3C5O,2,RO2
HO3C5O2,HO13C5,0,RO2
HO3C5O2,HO3C4CHO,0,RO2
PE2ENEBO2,C53OH2OOH,0,RO2HO2
PE2ENEBO2,PE2ENEBNO3,0,RO2NO
PE2ENEBO2,PE2ENEBO,0,RO2NO
PE2ENEBO2,PE2ENEBO,1,RO2NO3
PE2ENEBO2,PE2ENEBO,2,RO2
PE2ENEBO2,C523OH,0,RO2
PE2ENEBO2,MPRKAOH,0,RO2
IPEAOH,BUT2CHO,0,OH
IPEAOH,HM2C43O2,0,OH
IPEAOH,M2BUOL2O2,0,OH
BUT2CHO,C3H6,0,hv
BUT2CHO,CH3CHO,0,hv
BUT2CHO,CO,0,hv
BUT2CHO,SC4H9O2,0,hv
BUT2CHO,BUT2CO3,0,NO3
BUT2CHO,BUT2CO3,1,OH
BUT2CHO,HNO3,0,NO3
HM2C43O2,HM2C43OOH,0,RO2HO2
HM2C43O2,HM2C43NO3,0,RO2NO
HM2C43O2,HM2C43O,0,RO2NO
HM2C43O2,HM2C43O,1,RO2NO3
HM2C43O2,HM2C43O,2,RO2
HM2C43O2,HO13M2C4,0,RO2
HM2C43O2,MIPKBOH,0,RO2
M2BUOL2O2,M2BUOL2OOH,0,RO2HO2
M2BUOL2O2,M2BUOL2NO3,0,RO2NO
M2BUOL2O2,M2BUOL2O,0,RO2NO
M2BUOL2O2,M2BUOL2O,1,RO2NO3
M2BUOL2O2,M2BUOL2O,2,RO2
M2BUOL2O2,M2BUOL2OH,0,RO2
ME3BUOL,C3ME3CHO,0,OH
ME3BUOL,HM33C3O2,0,OH
ME3BUOL,ME3BUOLO2,0,OH
