name,x,y,label,filterlab
A2PAN,-0.40502068378622635,-0.8896756588879469,0,0
A2PANO,-1.4046340206492278,-1.4473928892508583,0,0
A2PANOO,-1.1199684036497703,-1.0986681592848009,0,0
ACBUOAOOH,0.6804218991391767,-2.526372983693836,0,0
ACBUONANO3,-0.4638506860918747,1.316196678683669,0,0
ACBUONAOH,-1.2745118636070614,0.32414500941691343,0,0
ACBUONBOH,-0.9456049278340972,0.04950731953058996,0,0
ACBUONBOOH,0.9213450291350535,-2.245021498245207,0,0
ACBUONEAO,-0.09234032098558674,3.008734074404053,0,0
ACBUONEAO2,-1.4263886290441368,2.023411992347353,0,0
ACBUONEBO,-0.0007970929435486376,2.7388873171136012,0,0
ACBUONEBO2,-1.3011689690912112,1.6296544934237607,0,0
ACCOC3H6O,-1.187971324378536,0.866977880233239,0,0
ACCOC3H6O2,-1.2575058303481366,1.8478452385165212,0,0
ACCOCOC2H5,-1.0533707590709565,0.7412631476126684,0,0
ACCOCOEOOH,0.8984499026147701,-2.6047755646041795,0,0
ACCOCOETO,-0.1305242323418873,0.6688754186753637,0,0
ACCOCOETO2,-1.3203918062696147,1.76143089327785,0,0
ACCOCOMEO,-0.9194817988326787,0.4399876110983084,0,0
ACCOCOMEO2,-1.337582619374916,2.0138780146082493,0,0
ACCOCOMOOH,0.2499172535968386,-1.6431607443014928,0,0
ACCOETO,-1.1727998346931885,1.5998279542474243,0,0
ACCOETO2,-1.3715445903229517,1.701739817324967,0,0
ACCOETOOH,1.0022662508029534,-2.273803191032998,0,0
ACCOMCOMO,-0.7821105459359307,0.8513153521794711,0,0
ACCOMCOMO2,-1.390260475778095,1.5483826863899754,0,0
ACCOMECHO,-1.022716221521041,-1.28923336584785,0,0
ACCOMECO3,-0.9450857083553403,-0.9381217673518595,0,0
ACCOMECO3H,0.510548203126949,-2.5415417031959255,0,0
ACCOMEPAN,-0.24824651215573412,-1.0101179052947418,0,0
ACCOPRONE,-1.108164219768625,1.5192598445189638,0,0
ACCOPROOH,1.4264429842191246,-2.362829767611383,0,0
ACEBUTBONE,-0.8275620233689738,2.1507234171951772,0,0
ACEBUTONE,-1.1844659979631877,1.5492139843727633,0,0
ACEC2CHO,-1.2985675376498513,0.4853957360319882,0,0
ACEC2H4NO3,-0.17381813679249594,1.4861880936761895,0,0
ACEC2H4OOH,0.19901060626416223,-2.454853543027224,0,0
ACECOCOCH3,-1.066366097353101,1.1434816291046896,0,0
ACEETOHO,-1.1228029156329944,0.7743631065283763,0,0
