MPRKAOH,CCC(O)C(=O)C
CO2C54O,CC([O])CC(=O)C
MPRKNO3,CC(=O)CC(C)ON(=O)=O
MPRKBOOH,CC(CC(=O)C)OO
CO24C5,CC(=O)CC(=O)C
HO2CO4C5O2,[O]OCC(=O)CC(C)O
CO23C54O,CC([O])C(=O)C(=O)C
CO23C54OOH,CC(OO)C(=O)C(=O)C
HO2CO4C5O,[O]CC(=O)CC(C)O
HOCO4C5OOH,OOCC(=O)CC(C)O
HO2CO4CHO,CC(O)CC(=O)C=O
HO14CO2C5,OCC(=O)CC(C)O
CO24C53O2,[O]OC(C(=O)C)C(=O)C
CO24C53O,CC(=O)C([O])C(=O)C
CO24C53OOH,OOC(C(=O)C)C(=O)C
DIEK,CCC(=O)CC
DIEKAO,CCC(=O)C(C)[O]
DIEKAOOH,CC(OO)C(=O)CC
DIEKAOH,CCC(=O)C(C)O
DIEKBO,[O]CCC(=O)CC
DIEKBOOH,CCC(=O)CCOO
HOCO3C54O,OCCC(=O)C(C)[O]
HOCO3C54O2,OCCC(=O)C(C)O[O]
HOCO3C5OOH,OCCC(=O)C(C)OO
HO14CO3C5,OCCC(=O)C(C)O
HO2CO3C4O,[O]CC(=O)C(C)O
HEX2ONAO2,CCC(O[O])CC(=O)C
HEX2ONBO2,CC(CCC(=O)C)O[O]
HEX2ONCO2,CCCC(O[O])C(=O)C
HEX2ONAO,CCC([O])CC(=O)C
HEX2ONANO3,CCC(CC(=O)C)ON(=O)=O
HEX2ONAOOH,CCC(OO)CC(=O)C
CO24C6,CCC(=O)CC(=O)C
CO2HO4C6,CCC(O)CC(=O)C
CO2HOC61O2,CCC(O)CC(=O)CO[O]
HEX2ONBO,CC([O])CCC(=O)C
HEX2ONBNO3,CC(=O)CCC(C)ON(=O)=O
HEX2ONBOOH,CC(CCC(=O)C)OO
HEX2ONCO,CCCC([O])C(=O)C
HEX2ONCOOH,CCCC(OO)C(=O)C
CO23C6,CCCC(=O)C(=O)C
CO2HO3C6,CCCC(O)C(=O)C
CO2HOC61O,CCC(O)CC(=O)C[O]
CO2HOC6OOH,CCC(O)CC(=O)COO
CO24C6O2,CC(O[O])C(=O)CC(=O)C
CO24C6O,CC(=O)CC(=O)C(C)[O]
CO24C6OOH,CC(OO)C(=O)CC(=O)C
CO23C65O2,CC(CC(=O)C(=O)C)O[O]
CO23C65O,CC([O])CC(=O)C(=O)C
CO23C65OOH,CC(CC(=O)C(=O)C)OO
C43NO34O2,[O]OCC(CC)ON(=O)=O
C43NO34O,CCC(C[O])ON(=O)=O
C43NO34OOH,OOCC(CC)ON(=O)=O
BUTAL2NO3,CCC(C=O)ON(=O)=O
BUTAL2O,CCC([O])C=O
HEX3ONAO2,CC(CC(=O)CC)O[O]
HEX3ONBO2,CCC(=O)C(CC)O[O]
HEX3ONCO2,CC(O[O])C(=O)CCC
HEX3ONDO2,CCCC(=O)CCO[O]
HEX3ONAO,CCC(=O)CC(C)[O]
HEX3ONANO3,CCC(=O)CC(C)ON(=O)=O
HEX3ONAOOH,CC(CC(=O)CC)OO
HEX3ONAOH,CCC(=O)CC(C)O
C6CO3OH5O2,[O]OC(C)C(=O)CC(C)O
HEX3ONBO,CCC(=O)C([O])CC
HEX3ONBOOH,CCC(=O)C(CC)OO
C6CO34,CCC(=O)C(=O)CC
C6CO3HO4,CCC(=O)C(O)CC
HEX3ONCO,CCCC(=O)C(C)[O]
HEX3ONCOOH,CC(OO)C(=O)CCC
HEX3ONCOH,CCCC(=O)C(C)O
HEX3ONDO,CCCC(=O)CC[O]
HEX3ONDNO3,CCC(=O)CCCON(=O)=O
HEX3ONDOOH,CCCC(=O)CCOO
C3COCCHO,CCCC(=O)CC=O
HEX3ONDOH,CCCC(=O)CCO
C6HO1CO3O2,OCCC(=O)C(CC)O[O]
C6CO3OH5O,CC(O)CC(=O)C(C)[O]
C6CO3OHOOH,OOC(C)C(=O)CC(C)O
C6CO23HO5,CC(O)CC(=O)C(=O)C
C6CO3HO25,CC(O)CC(=O)C(C)O
C6HO1CO3O,OCCC(=O)C([O])CC
C6HOCOOOH,OCCC(=O)C(CC)OO
C6CO34HO1,OCCC(=O)C(=O)CC
C6CO3HO14,OCCC(=O)C(O)CC
C6CO34O2,CC(O[O])C(=O)C(=O)CC
C6CO34O,CCC(=O)C(=O)C(C)[O]
C6CO34OOH,CC(OO)C(=O)C(=O)CC
C3COCCO3,CCCC(=O)CC(=O)O[O]
C3COCCO2,CCCC(=O)CC(=O)[O]
C3COCPAN,CCCC(=O)CC(=O)OON(=O)=O
C3COCCO3H,CCCC(=O)CC(=O)OO
C6CO134,CCC(=O)C(=O)CC=O
C5CO34CO3,[O]OC(=O)CC(=O)C(=O)CC
C5CO34CO2,CCC(=O)C(=O)CC(=O)[O]
C6CO134PAN,CCC(=O)C(=O)CC(=O)OON(=O)=O
C6CO134OOH,OOC(=O)CC(=O)C(=O)CC
C5CO23O2,CCC(=O)C(=O)CO[O]
C5CO23O,CCC(=O)C(=O)C[O]
C5CO23OOH,CCC(=O)C(=O)COO
PEN2ONE1O2,CCCC(=O)CO[O]
PEN2ONE1O,CCCC(=O)C[O]
PE2ONE1OOH,CCCC(=O)COO
MIBKAO2,[O]OC(C)(C)CC(=O)C
MIBKBO2,[O]OC(C(C)C)C(=O)C
MIBKAO,CC(=O)CC(C)(C)[O]
MIBKAOOH,OOC(C)(C)CC(=O)C
MIBKAOH,CC(=O)CC(C)(C)O
MIBKHO4O2,[O]OCC(=O)CC(C)(C)O
MIBKHO4O,[O]CC(=O)CC(C)(C)O
MIBKHO4OOH,OOCC(=O)CC(C)(C)O
MIBKHO4CHO,O=CC(=O)CC(C)(C)O
MIBKHO14,OCC(=O)CC(C)(C)O
MIBKBO,CC(C)C([O])C(=O)C
MIBKBOOH,OOC(C(C)C)C(=O)C
MIBK3CO,CC(C)C(=O)C(=O)C
MIBKBOH,CC(C)C(O)C(=O)C
MIBKANO3,CC(=O)CC(C)(C)ON(=O)=O
MIBK3COO2,[O]OC(C)(C)C(=O)C(=O)C
MIBK3COO,CC(=O)C(=O)C(C)(C)[O]
MIBK3COOOH,OOC(C)(C)C(=O)C(=O)C
MIBKAOHAO2,[O]OC(C(=O)C)C(C)(C)O
MIBKAOHBO2,[O]OCC(C)(O)CC(=O)C
MIBKAOHAO,CC(=O)C([O])C(C)(C)O
MIBKOHAOOH,OOC(C(=O)C)C(C)(C)O
MIBKAOH3CO,CC(=O)C(=O)C(C)(C)O
MIBKOH34,CC(=O)C(O)C(C)(C)O
MIBKAOHBO,CC(O)(CC(=O)C)C[O]
MIBKOHBOOH,OOCC(C)(O)CC(=O)C
MIBKAOHNO3,O=N(=O)OCC(C)(O)CC(=O)C
MIBKCOOHO2,CC(O)(CO[O])C(=O)C(=O)C
MIBKCOOHO,CC(O)(C[O])C(=O)C(=O)C
MBKCOOHOOH,CC(O)(COO)C(=O)C(=O)C
C5CO234,CC(=O)C(=O)C(=O)C
C5CO234O2,CC(=O)C(=O)C(=O)CO[O]
C5CO234O,[O]CC(=O)C(=O)C(=O)C
C5CO234OOH,CC(=O)C(=O)C(=O)COO
C5H8,C=CC(=C)C
ISOPAO2,[O]OCC=C(C)CO
ISOPAO,[O]CC=C(C)CO
ISOPANO3,OCC(=CCON(=O)=O)C
ISOPAOH,OCC=C(C)CO
ISOPAOOH,OOCC=C(C)CO
HC4CCHO,CC(=CCO)C=O
HC4CCO3,OCC=C(C)C(=O)O[O]
HC4CCO3H,OCC=C(C)C(=O)OO
HC4CCO2H,OCC=C(C)C(=O)O
C5PAN19,OCC=C(C)C(=O)OON(=O)=O
C57O2,OCC(O)C(C)(O[O])C=O
C57O,OCC(O)C(C)([O])C=O
C57OH,OCC(O)C(C)(O)C=O
C57OOH,OCC(O)C(C)(OO)C=O
HCOCO3,[O]OC(=O)C=O
GLYOX,O=CC=O
HCOCO3H,OOC(=O)C=O
HCOCO2H,O=CC(=O)O
GLYPAN,O=CC(=O)OON(=O)=O
ISOPBO2,OCC(C)(O[O])C=C
ISOPBO,CC([O])(CO)C=C
ISOPBNO3,OCC(C)(C=C)ON(=O)=O
ISOPBOH,CC(O)(CO)C=C
ISOPBOOH,OCC(C)(OO)C=C
MVK,CC(=O)C=C
HMVKAO2,CC(=O)C(O)CO[O]
HMVKAO,CC(=O)C(O)C[O]
HMVKANO3,O=N(=O)OCC(O)C(=O)C
HMVKAOOH,CC(=O)C(O)COO
HO12CO3C4,CC(=O)C(O)CO
HMVKBO2,OCC(O[O])C(=O)C
HMVKBO,CC(=O)C([O])CO
HMVKBOOH,OCC(OO)C(=O)C
BIACETOH,CC(=O)C(=O)CO
CO2H3CHO,O=CC(O)C(=O)C
CO2H3CO3,CC(=O)C(O)C(=O)O[O]
CO2H3CO3H,CC(=O)C(O)C(=O)OO
C4PAN6,O=N(=O)OOC(=O)C(O)C(=O)C
ISOPCO2,[O]OCC(=CCO)C
ISOPCO,OCC=C(C)C[O]
ISOPCNO3,OCC=C(C)CON(=O)=O
ISOPCOOH,OOCC(=CCO)C
HC4ACHO,CC(=CC=O)CO
HC4ACO3,OCC(=CC(=O)O[O])C
HC4ACO3H,OCC(=CC(=O)OO)C
HC4ACO2H,OCC(=CC(=O)O)C
C5PAN17,OCC(=CC(=O)OON(=O)=O)C
C58O2,O=CC(O)C(C)(CO)O[O]
C58O,O=CC(O)C(C)([O])CO
C58OOH,O=CC(O)C(C)(CO)OO
C58OH,O=CC(O)C(C)(O)CO
C58NO3,O=CC(O)C(C)(CO)ON(=O)=O
ISOPDO2,OCC(O[O])C(=C)C
ISOPDO,CC(=C)C([O])CO
ISOPDNO3,OCC(ON(=O)=O)C(=C)C
ISOPDOOH,OCC(OO)C(=C)C
ISOPDOH,CC(=C)C(O)CO
HCOC5,CC(=C)C(=O)CO
C59O2,OCC(=O)C(C)(CO)O[O]
C59O,OCC(=O)C(C)([O])CO
C59OOH,OCC(=O)C(C)(CO)OO
MACR,CC(=C)C=O
MACO3,CC(=C)C(=O)O[O]
MACO3H,CC(=C)C(=O)OO
MACO2H,CC(=C)C(=O)O
MPAN,O=N(=O)OOC(=O)C(=C)C
MACRO2,OCC(C)(O[O])C=O
MACRO,CC([O])(CO)C=O
MACROOH,OCC(C)(OO)C=O
MACROH,CC(O)(CO)C=O
NISOPO2,[O]OCC=C(C)CON(=O)=O
NISOPO,[O]CC=C(C)CON(=O)=O
NISOPNO3,CC(=CCON(=O)=O)CON(=O)=O
NISOPOOH,OOCC=C(C)CON(=O)=O
NC4CHO,O=CC=C(C)CON(=O)=O
NC4CO3,[O]OC(=O)C=C(C)CON(=O)=O
NC4CO3H,OOC(=O)C=C(C)CON(=O)=O
NC4CO2H,O=N(=O)OCC(=CC(=O)O)C
C5PAN18,O=N(=O)OCC(=CC(=O)OON(=O)=O)C
C510O2,O=CC(O)C(C)(O[O])CON(=O)=O
C510O,O=CC(O)C(C)([O])CON(=O)=O
C510OH,O=CC(O)C(C)(O)CON(=O)=O
C510OOH,O=CC(O)C(C)(OO)CON(=O)=O
MACROO,[O-][O+]=CC(=C)C
MVKOO,[O-][O+]=C(C)C=C
MVKO2,[O]OCC(=O)C=C
MVKO,[O]CC(=O)C=C
MVKOOH,OOCC(=O)C=C
MVKOH,OCC(=O)C=C
VGLYOX,C=CC(=O)C=O
GAOO,[O-][O+]=CCO
MGLYOO,[O-][O+]=C(C)C=O
MGLOO,[O-][O+]=CC(=O)C
ACLOO,[O-][O+]=C(C)CO
GLYOO,[O-][O+]=CC=O
CH3COCO2H,OC(=O)C(=O)C
NOAOO,[O-][O+]=C(C)CON(=O)=O
C4H6,C=CC=C
BUTDAO2,[O]OCC=CCO
BUTDAO,OCC=CC[O]
BUTDANO3,OCC=CCON(=O)=O
BUTDAOOH,OOCC=CCO
BUTDAOH,OCC=CCO
HC3CHO,OCC=CC=O
HC3CO3,OCC=CC(=O)O[O]
HC3CO3H,OCC=CC(=O)OO
HC3CO2H,OCC=CC(=O)O
C4PAN7,OCC=CC(=O)OON(=O)=O
C41O2,OCC(O[O])C(O)C=O
C41O,OCC([O])C(O)C=O
C41NO3,OCC(ON(=O)=O)C(O)C=O
C41OOH,OCC(OO)C(O)C=O
C41OH,OCC(O)C(O)C=O
H13CO2CHO,OC(C=O)C(=O)CO
H13CO2CO3,OCC(=O)C(O)C(=O)O[O]
H13CO2CO3H,OCC(=O)C(O)C(=O)OO
C4PAN10,OCC(=O)C(O)C(=O)OON(=O)=O
HOCH2COCHO,OCC(=O)C=O
BUTDBO2,OCC(O[O])C=C
BUTDBO,[O]C(CO)C=C
BUTDBNO3,OCC(C=C)ON(=O)=O
BUTDBOOH,OCC(OO)C=C
BUTDBOH,OC(CO)C=C
ACR,C=CC=O
ACO3,[O]OC(=O)C=C
ACRPAN,C=CC(=O)OON(=O)=O
ACO3H,OOC(=O)C=C
ACO2H,OC(=O)C=C
BUTDCO2,OC(CO[O])C=C
BUTDCO,OC(C[O])C=C
BUTDCOOH,OC(COO)C=C
HC3CCHO,C=CC(O)C=O
HC3CCO3,OC(C=C)C(=O)O[O]
HC3CCO3H,OC(C=C)C(=O)OO
C4PAN8,C=CC(O)C(=O)OON(=O)=O
NBUTDAO2,[O]OC(C=C)CON(=O)=O
NBUTDAO,C=CC([O])CON(=O)=O
NBUTDAOOH,OOC(C=C)CON(=O)=O
NBUTDAOH,C=CC(O)CON(=O)=O
NMVK,C=CC(=O)CON(=O)=O
HNMVKO2,OCC(O[O])C(=O)CON(=O)=O
HNMVKO,OCC([O])C(=O)CON(=O)=O
HNMVKOOH,OCC(OO)C(=O)CON(=O)=O
HNMVKOH,OCC(O)C(=O)CON(=O)=O
HNBIACET,OCC(=O)C(=O)CON(=O)=O
NCO23CHO,O=CC(=O)C(=O)CON(=O)=O
NBUTDBO2,[O]OCC=CCON(=O)=O
NBUTDBO,[O]CC=CCON(=O)=O
NBUTDBNO3,O=N(=O)OCC=CCON(=O)=O
NBUTDBOOH,OOCC=CCON(=O)=O
NC3CHO,O=CC=CCON(=O)=O
NC3CO3,[O]OC(=O)C=CCON(=O)=O
NC3CO3H,OOC(=O)C=CCON(=O)=O
NC3CO2H,O=N(=O)OCC=CC(=O)O
C4PAN9,O=N(=O)OCC=CC(=O)OON(=O)=O
C42O2,[O]OC(CON(=O)=O)C(O)C=O
C42O,O=CC(O)C([O])CON(=O)=O
C42OOH,OOC(CON(=O)=O)C(O)C=O
C42OH,O=CC(O)C(O)CON(=O)=O
C42AOH,O=CC(O)CON(=O)=O
H3NCO2CHO,O=CC(O)C(=O)CON(=O)=O
NMGLYOX,O=CC(=O)CON(=O)=O
ACROO,[O-][O+]=CC=C
NAOO,[O-][O+]=CCCON(=O)=O
C2H2,C#C
HOC2H2O2,[O]OC=CO
CH3CL,CCl
CH2CLO2,[O]OCCl
CH2CLO,[O]CCl
CH2CLOOH,OOCCl
CHOCL,ClC=O
CH2CLOH,OCCl
CH2CL2,ClCCl
CHCL2O2,[O]OC(Cl)Cl
CHCL2O,[O]C(Cl)Cl
CHCL2OOH,OOC(Cl)Cl
CHCL2OH,OC(Cl)Cl
COCL2,ClC(=O)Cl
CH3CCL3,CC(Cl)(Cl)Cl
CCL3CH2O2,[O]OCC(Cl)(Cl)Cl
CCL3CH2O,[O]CC(Cl)(Cl)Cl
CCL3CH2OOH,OOCC(Cl)(Cl)Cl
CCL3CHO,O=CC(Cl)(Cl)Cl
CCL3CH2OH,OCC(Cl)(Cl)Cl
CCL3CO3,[O]OC(=O)C(Cl)(Cl)Cl
CCL3O2,[O]OC(Cl)(Cl)Cl
CCL3CO2,[O]C(=O)C(Cl)(Cl)Cl
CCL3CO3H,OOC(=O)C(Cl)(Cl)Cl
CCL3O,[O]C(Cl)(Cl)Cl
CCL3OOH,OOC(Cl)(Cl)Cl
CCL3PAN,O=N(=O)OOC(=O)C(Cl)(Cl)Cl
CHCL3,ClC(Cl)Cl
CCL3OH,OC(Cl)(Cl)Cl
TCE,ClC(=C(Cl)Cl)Cl
TCEOHO2,[O]OC(Cl)(Cl)C(O)(Cl)Cl
TCEOHO,OC(Cl)(Cl)C([O])(Cl)Cl
TCEOHOOH,OOC(Cl)(Cl)C(O)(Cl)Cl
TCE2OH,OC(Cl)(Cl)C(O)(Cl)Cl
TRICLETH,ClC=C(Cl)Cl
C2CL3OHAO2,[O]OC(Cl)(Cl)C(O)Cl
C2CL3OHBO2,[O]OC(Cl)C(O)(Cl)Cl
C2CL3OHAO,OC(Cl)C([O])(Cl)Cl
C2CL3OHOOH,OOC(Cl)(Cl)C(O)Cl
C2CL32OH,OC(Cl)C(O)(Cl)Cl
C2CL3OHBO,[O]C(Cl)C(O)(Cl)Cl
C2CL3HOOOH,OOC(Cl)C(O)(Cl)Cl
CCL2OHCOCL,ClC(=O)C(O)(Cl)Cl
CLCOCCL2O,ClC(=O)C([O])(Cl)Cl
DICLETH,ClC=CCl
C2CL2OHO2,[O]OC(Cl)C(O)Cl
C2CL2OHO,OC(Cl)C([O])Cl
C2CL2OHOOH,OOC(Cl)C(O)Cl
CCLOHCOCL,ClC(=O)C(O)Cl
C2CL2OH2,OC(Cl)C(O)Cl
CLGLYOX,ClC(=O)C(=O)Cl
CYHEXOL,OC1CCCCC1
CYHEXONE,O=C1CCCCC1
CYHEXOLAO2,[O]OC1CCCCC1O
CYHEXOLAO,OC1CCCCC1[O]
CYHXONANO3,O=C1CCCC(C1)ON(=O)=O
CYHXOLANO3,O=N(=O)OC1CCCCC1O
CYHXOLAOOH,OOC1CCCCC1O
CYHXOLACO,OC1CCCCC1=O
ALLYLOH,OCC=C
CYHXDIOLA,OC1CCCCC1O
C6DIAL,O=CCCCCC=O
CYC6DIONE,O=C1CCCCC1=O
CHOC4CO3,O=CCCCCC(=O)O[O]
CYC6DIONO2,[O]OC1CCC(=O)C(=O)C1
CYC6DIONO,[O]C1CCC(=O)C(=O)C1
CY6DIONOOH,OOC1CCC(=O)C(=O)C1
CHOC4CO2,O=CCCCCC(=O)[O]
CHOC4PAN,O=CCCCCC(=O)OON(=O)=O
CHOC4CO3H,O=CCCCCC(=O)OO
CHOC4O2,[O]OCCCCC=O
CHOC4O,[O]CCCCC=O
CHOC4OOH,OOCCCCC=O
C6145COO2,[O]OCC(=O)C(=O)CCC=O
HOC4CHOO2,OCCCC(O[O])C=O
C6145COO,[O]CC(=O)C(=O)CCC=O
C6145COOOH,OOCC(=O)C(=O)CCC=O
C6TRONOHO2,[O]OC(CC=O)C(=O)C(=O)CO
C6TRONOHO,[O]C(CC=O)C(=O)C(=O)CO
C6TONOHOOH,OOC(CC=O)C(=O)C(=O)CO
HOC4CHOO,[O]C(CCCO)C=O
HOC4CHOOOH,OCCCC(OO)C=O
C6DIALO2,O=CCCC(O[O])CC=O
C6DIALO,O=CCCC([O])CC=O
C6DIALOOH,O=CCCC(OO)CC=O
C6DIALOH,O=CCCC(O)CC=O
CHOC4OHO2,[O]OCC(O)CCC=O
CHOC4OHO,OC(CCC=O)C[O]
CHOC4OHOOH,OOCC(O)CCC=O
CHOC4DOLO2,OCC(O)CC(O[O])C=O
CHOC4DOLO,OCC(O)CC([O])C=O
ALC4DOLOOH,OCC(O)CC(OO)C=O
CHOC3DIOL,OC(CC=O)CO
C3DIOLO2,[O]OCC(O)CO
C3DIOLO,OCC(O)C[O]
C3DIOLOOH,OOCC(O)CO
CYHXONAO2,[O]OC1CCCC(=O)C1
CYHXONAO,[O]C1CCCC(=O)C1
CYHXONAOOH,OOC1CCCC(=O)C1
CYC613DION,O=C1CCCC(=O)C1
CYHXONAOH,OC1CCCC(=O)C1
C6COCHOO2,[O]OCCCC(=O)CC=O
C6COCHOO,[O]CCCC(=O)CC=O
C6COCHOOOH,OOCCCC(=O)CC=O
C6CODIAL,O=CCCC(=O)CC=O
C6COHOCHO,OCCCC(=O)CC=O
CY6DIONO2,[O]OC1CC(=O)CC(=O)C1
CY6DIONO,[O]C1CC(=O)CC(=O)C1
CY6COCOOOH,OOC1CC(=O)CC(=O)C1
VINOH,OC=C
CY6TRION,O=C1CC(=O)CC(=O)C1
CY6DIONOH,OC1CC(=O)CC(=O)C1
CY6TRIONO2,[O]OCC(=O)CC(=O)CC=O
C6COCHOCO3,O=CCCC(=O)CC(=O)O[O]
C5COCHOO2,[O]OCC(=O)CCC=O
CHOC2H4O2,[O]OCCC=O
CHOC2H4O,[O]CCC=O
C6COCHOCO2,O=CCCC(=O)CC(=O)[O]
C6COCHOPAN,O=CCCC(=O)CC(=O)OON(=O)=O
C6COALCO3H,O=CCCC(=O)CC(=O)OO
C6COALCO2H,O=CCCC(=O)CC(=O)O
C6CYTONO2,[O]OC1C(=O)CC(=O)CC1=O
C6CYTONO,O=C1CC(=O)C([O])C(=O)C1
C6CYTONOOH,OOC1C(=O)CC(=O)CC1=O
C5124COCO3,[O]OC(=O)CC(=O)CC(=O)C=O
C5124COCO2,O=CC(=O)CC(=O)CC(=O)[O]
C5124COPAN,O=CC(=O)CC(=O)CC(=O)OON(=O)=O
C5TRONCO3H,OOC(=O)CC(=O)CC(=O)C=O
C5124COO2,[O]OCC(=O)CC(=O)C=O
C5124COO,[O]CC(=O)CC(=O)C=O
C5124COOOH,OOCC(=O)CC(=O)C=O
C312COCO3,[O]OC(=O)CC(=O)C=O
C312COCO2,O=CC(=O)CC(=O)[O]
C312COPAN,O=CC(=O)CC(=O)OON(=O)=O
C312COCO3H,OOC(=O)CC(=O)C=O
CHOCOCH2O,[O]CC(=O)C=O
ALCOCH2OOH,OOCC(=O)C=O
C6135COO,[O]CC(=O)CC(=O)CC=O
C6135COOOH,OOCC(=O)CC(=O)CC=O
CHOC3COCO3,[O]OC(=O)CC(=O)CC=O
CHOC3COCO2,O=CCC(=O)CC(=O)[O]
CHOC3COPAN,O=CCC(=O)CC(=O)OON(=O)=O
CHOC3COOOH,OOC(=O)CC(=O)CC=O
CHOC3COO2,[O]OCC(=O)CC=O
CHOC3COO,[O]CC(=O)CC=O
C413COOOH,OOCC(=O)CC=O
C5COCHOO,[O]CC(=O)CCC=O
C5COCHOOOH,OOCC(=O)CCC=O
CHOC2CO3,[O]OC(=O)CCC=O
CHOC2CO2,O=CCCC(=O)[O]
CHOC2PAN,O=CCCC(=O)OON(=O)=O
CHOC2CO3H,OOC(=O)CCC=O
CHOC2H4OOH,OOCCC=O
CHEX,C1CCCCC1
CHEXO2,[O]OC1CCCCC1
CHEXO,[O]C1CCCCC1
CHEXOOH,OOC1CCCCC1
CHEXNO3,O=N(=O)OC1CCCCC1
BENZENE,c1ccccc1
OXEPIN,O1C=CC=CC=C1
MALDIAL,O=CC=CC=O
MUCONALD1,O=CC=CC=CC=O
PHENOL,Oc1ccccc1
C6DIALOHO2,O=CC=CC(O[O])C(O)C=O
C6DIALOHO,O=CC=CC([O])C(O)C=O
MALDIALO2,[O]OC(C=O)C(O)C=O
MALDIALO,O=CC(O)C([O])C=O
MALDIALOOH,OOC(C=O)C(O)C=O
HOCOC4DIAL,O=CC(=O)C(O)C=O
HOHOC4DIAL,O=CC(O)C(O)C=O
CO2C4DIAL,O=CC(=O)C(=O)C=O
C5CO2OHCO3,OC(C=O)C(=O)C=CC(=O)O[O]
C32OH13CO,O=CC(O)C=O
HCOCOHCO3,OC(C=O)C(=O)O[O]
HCOCOHCO2,O=CC(O)C(=O)[O]
HCOCOHPAN,O=CC(O)C(=O)OON(=O)=O
HCOCOHCO3H,OC(C=O)C(=O)OO
MALDIALCO3,[O]OC(=O)C=CC=O
MALDIALCO2,O=CC=CC(=O)[O]
C6DALOHOOH,O=CC=CC(OO)C(O)C=O
C6DIALCO3,O=CC=CC=CC(=O)O[O]
C6AL2OHNO3,O=CC=CC(ON(=O)=O)C(O)C=O
C6136CO2OH,O=CC=CC(=O)C(O)C=O
C6DIAL23OH,O=CC=CC(O)C(O)C=O
C6DIALCO2,O=CC=CC=CC(=O)[O]
C6DIALPAN,O=CC=CC=CC(=O)OON(=O)=O
C6ALCO2H,O=CC=CC=CC(=O)O
C6ALCO3H,O=CC=CC=CC(=O)OO
MALDIALPAN,O=CC=CC(=O)OON(=O)=O
MALDALCO3H,OOC(=O)C=CC=O
MALDALCO2H,O=CC=CC(=O)O
C5CO2OHPAN,O=CC(O)C(=O)C=CC(=O)OON(=O)=O
C5COOHCO3H,OC(C=O)C(=O)C=CC(=O)OO
ALVINOO,[O-][O+]=[C]C=CC=O
TOLUENE,Cc1ccccc1
C6H5CH2O2,[O]OCc1ccccc1
C6H5CH2O,[O]Cc1ccccc1
C6H5CH2OOH,OOCc1ccccc1
C6H5CH2OH,OCc1ccccc1
BENZAL,O=Cc1ccccc1
C6H5CH2NO3,O=N(=O)OCc1ccccc1
TOLOXPIN,CC1=COC=CC=C1
MUCONALD2,O=CC=CC=CC(=O)C
C72COHOAO2,O=CC=CC(O)C(O[O])C(=O)C
C72COHOBO2,[O]OC(C=CC(=O)C)C(O)C=O
C72COHOBO,O=CC(O)C([O])C=CC(=O)C
C5DICARB,O=CC=CC(=O)C
C72COHOAO,O=CC=CC(O)C([O])C(=O)C
C5DICARBO2,[O]OC(C(=O)C)C(O)C=O
C5DICARBO,O=CC(O)C([O])C(=O)C
C5DICAROOH,OOC(C(=O)C)C(O)C=O
C5134CO2OH,O=CC(O)C(=O)C(=O)C
C514CO23OH,O=CC(O)C(O)C(=O)C
C723COHOA,O=CC=CC(O)C(=O)C(=O)C
C72COHOAOH,O=CC=CC(O)C(O)C(=O)C
C7COHOAOOH,O=CC=CC(O)C(OO)C(=O)C
C7COHOBNO3,O=CC(O)C(C=CC(=O)C)ON(=O)=O
C7COHOBOOH,OOC(C=CC(=O)C)C(O)C=O
C725COHOB,O=CC(O)C(=O)C=CC(=O)C
C72COHOBOH,O=CC(O)C(O)C=CC(=O)C
C5CO14O2,CC(=O)C=CC(=O)O[O]
C5CO14OOH,CC(=O)C=CC(=O)OO
C5CO14OH,CC(=O)C=CC(=O)O
C5COO2NO2,O=N(=O)OOC(=O)C=CC(=O)C
MUCALD2O2,[O]OC(=O)C=CC=CC(=O)C
MUCALDNO2,O=N(=O)OOC(=O)C=CC=CC(=O)C
MUCALDOOH,OOC(=O)C=CC=CC(=O)C
MUCALDOH,CC(=O)C=CC=CC(=O)O
KETVINOO,CC(=O)C=C[CH]O[O]
C71456CODB,O=CC=CC(=O)C(=O)C(=O)C
C63CODBCO3,[O]OC(=O)C=CC(=O)C(=O)C(=O)C
C54CO,O=CC(=O)C(=O)C(=O)C
C63CODBPAN,O=N(=O)OOC(=O)C=CC(=O)C(=O)C(=O)C
C6CODBCO3H,OOC(=O)C=CC(=O)C(=O)C(=O)C
C42COOHNO3,O=CC(ON(=O)=O)C(O)C=O
C71236CODB,O=CC(=O)C(=O)C=CC(=O)C
EBENZ,CCc1ccccc1
C6H5C2H4O2,[O]OCCc1ccccc1
C6H5C2H4O,[O]CCc1ccccc1
C6H5C2NO3,O=N(=O)OCCc1ccccc1
C6H5C2OOH,OOCCc1ccccc1
C6H5CH2CHO,O=CCc1ccccc1
C6H5C2OH,OCCc1ccccc1
EBOXPIN,CCC12C=CC=CC2O1
MUCONALD7,O=CC=CC=CC(=O)CC
C82COHOAO2,CCC(=O)C(O[O])C(O)C=CC=O
C82COHOAO,CCC(=O)C([O])C(O)C=CC=O
C8COHOAOOH,CCC(=O)C(OO)C(O)C=CC=O
C823COHOA,CCC(=O)C(=O)C(O)C=CC=O
C82COHOBO2,[O]OC(C=CC(=O)CC)C(O)C=O
C82COHOBO,CCC(=O)C=CC([O])C(O)C=O
C8COHOBNO3,CCC(=O)C=CC(ON(=O)=O)C(O)C=O
C8COHOBOOH,OOC(C=CC(=O)CC)C(O)C=O
C825COHOB,CCC(=O)C=CC(=O)C(O)C=O
