0,6.460366562864007e-10
1,6.512176701846255e-10
2,6.271941965337753e-10
3,7.033855773900323e-10
4,8.093379741424901e-10
5,1.0553500049211449e-09
6,1.1697298309300504e-09
7,1.1367810650569474e-09
8,1.1867012953823456e-09
9,8.9595012745406e-10
10,8.029696997704002e-10
11,6.716135507283909e-10
12,5.89584805875634e-10
13,4.83611330528516e-10
14,4.398561543519042e-10
15,3.942605819125338e-10
16,3.98249035066922e-10
17,4.2547917205120147e-10
18,5.265023177291325e-10
19,5.888864953067427e-10
20,5.875843050472327e-10
21,6.200785840955476e-10
22,5.723231516423389e-10
23,5.963466252931898e-10
