0,4.0301250000000036e-11
1,4.1933125000000005e-11
2,4.099258928571431e-11
3,3.855883928571429e-11
4,4.034116071428571e-11
5,4.19467857142857e-11
6,4.4113839285714293e-11
7,4.952187500000001e-11
8,4.8862500000000015e-11
9,4.253758928571431e-11
10,3.8657589285714293e-11
11,3.2499821428571424e-11
12,3.045241071428573e-11
13,2.984285714285713e-11
14,3.165500000000002e-11
15,3.124448275862069e-11
16,3.202706896551724e-11
17,3.1791379310344836e-11
18,3.3590431034482776e-11
19,3.5594827586206884e-11
20,3.766162393162395e-11
21,3.99876724137931e-11
22,4.198637931034483e-11
23,4.252852173913041e-11
