0,7.258767198784342e-11
1,7.488842908073349e-11
2,7.102422779438208e-11
3,8.046753751500128e-11
4,9.12735324766716e-11
5,9.640408871561779e-11
6,9.993621229262118e-11
7,1.0665230418874058e-10
8,9.197129509965007e-11
9,7.726025235116848e-11
10,7.09682695548574e-11
11,6.216997666436434e-11
12,5.6392642044639666e-11
13,4.7445731516798096e-11
14,4.9201400093646974e-11
15,4.3529328278779994e-11
16,4.1560221404445315e-11
17,4.567068167602026e-11
18,5.275051332493308e-11
19,6.00389472704136e-11
20,6.744052930002097e-11
21,7.275084931401345e-11
22,6.780883991507595e-11
23,6.862229945245709e-11
