0,2.287018431833186e-11
1,1.906766191078515e-11
2,1.6935518567469335e-11
3,1.805239094913183e-11
4,1.656242904701121e-11
5,1.7587209402150126e-11
6,1.7488357551903804e-11
7,2.0857481676745426e-11
8,2.06498737540035e-11
9,1.8704153913568946e-11
10,2.4237773438342793e-11
11,2.4136003774286703e-11
12,2.9292805296821834e-11
13,3.113720145512339e-11
14,3.500460746119441e-11
15,3.4615356752247336e-11
16,3.5365138022814276e-11
17,3.881270497135274e-11
18,3.288540082298827e-11
19,3.0821127065923026e-11
20,2.9363384669459996e-11
21,2.8070451170422307e-11
22,2.7356546443247923e-11
23,2.814780285724305e-11
