0,8.296798876076504e-11
1,8.470042934400747e-11
2,8.288497744346196e-11
3,9.234819750510248e-11
4,1.0331431503102394e-10
5,1.0463050714228292e-10
6,1.0746221668160199e-10
7,1.0763124629523209e-10
8,1.011167306272448e-10
9,8.92365117323118e-11
10,8.836209313829487e-11
11,7.835487317874027e-11
12,6.761793185801848e-11
13,5.861041819747155e-11
14,6.094383830606365e-11
15,5.613187616459383e-11
16,5.33251121933745e-11
17,5.778933813763698e-11
18,6.537162270890006e-11
19,7.185912542231902e-11
20,7.894989656097999e-11
21,8.464251773244292e-11
22,7.921116576552187e-11
23,7.799039460261551e-11
