0,3.209488105864943e-09
1,3.2540970340503184e-09
2,3.2709993700215516e-09
3,3.4995265921221696e-09
4,3.5435775816603e-09
5,4.25889809735916e-09
6,4.474824932472047e-09
7,3.772969186300994e-09
8,3.127733414752191e-09
9,3.2036078380586875e-09
10,3.266899752833528e-09
11,3.2956055763178234e-09
12,3.175344615377019e-09
13,3.081649266596425e-09
14,2.9956007229233437e-09
15,2.897945107409028e-09
16,2.793356139420153e-09
17,2.9947504061104245e-09
18,3.128371152361879e-09
19,3.124819444443306e-09
20,3.2602656045392928e-09
21,3.2595913888414782e-09
22,3.286474481926798e-09
23,3.1636364069529966e-09
