0,2.2167321428571427e-11
1,1.777642857142859e-11
2,1.5934017857142864e-11
3,1.3761111111111114e-11
4,1.2150090090090092e-11
5,1.1940642201834865e-11
6,1.4142232142857148e-11
7,1.7102293577981648e-11
8,1.92381308411215e-11
9,1.9074537037037048e-11
10,2.4987946428571432e-11
11,2.3862454545454545e-11
12,2.443953703703705e-11
13,2.9921727272727284e-11
14,3.2860086206896575e-11
15,3.2449482758620684e-11
16,3.383868421052632e-11
17,3.719543859649123e-11
18,3.353782608695651e-11
19,3.157064814814817e-11
20,3.011339449541286e-11
21,2.8542222222222216e-11
22,2.93942857142857e-11
23,2.7063394495412857e-11
