0,2.011500000000001e-11
1,3.1218971962616824e-11
2,1.4758627450980387e-11
3,2.7218599999999987e-11
4,2.4099702970297016e-11
5,3.32384e-11
6,3.405431372549021e-11
7,4.3088240740740777e-11
8,5.21349541284404e-11
9,4.018990476190477e-11
10,3.405442307692307e-11
11,2.864722772277226e-11
12,2.97838613861386e-11
13,2.731789999999999e-11
14,1.971683673469387e-11
15,1.844525773195875e-11
16,1.5697419354838706e-11
17,1.8032989690721662e-11
18,1.8400980392156873e-11
19,1.9727663551401877e-11
20,2.7693839285714303e-11
21,2.944125e-11
22,2.374666666666668e-11
23,2.6406018518518517e-11
