0,1.5263069956686518e-10
1,1.4873075910298904e-10
2,1.399359047539293e-10
3,1.4860638742532563e-10
4,1.6390410377793244e-10
5,1.7123314906881586e-10
6,1.8343045717109774e-10
7,1.8712090956496536e-10
8,1.7735904643982597e-10
9,1.526697878084165e-10
10,1.410250453026109e-10
11,1.2922572656885206e-10
12,1.1801036247402743e-10
13,1.1259384402505017e-10
14,1.09784656611799e-10
15,1.0827442909731398e-10
16,1.1247641506408701e-10
17,1.2128903679567006e-10
18,1.302793323524868e-10
19,1.4662532427397174e-10
20,1.626793692475836e-10
21,1.7340965342792656e-10
22,1.6500568149438056e-10
23,1.5215986392999624e-10
