0,4.1981428571428565e-11
1,3.300044642857145e-11
2,2.923339285714287e-11
3,2.4785833333333334e-11
4,2.1491441441441445e-11
5,2.1062752293577975e-11
6,2.5565982142857148e-11
7,3.162091743119266e-11
8,3.5989719626168236e-11
9,3.5655740740740735e-11
10,4.7751964285714264e-11
11,4.836133928571426e-11
12,4.95730909090909e-11
13,5.784245454545455e-11
14,6.385370689655171e-11
15,6.301370689655173e-11
16,6.822077586206896e-11
17,7.496999999999999e-11
18,6.524043478260869e-11
19,6.12163888888889e-11
20,5.823605504587155e-11
21,5.501851851851854e-11
22,5.676321428571431e-11
23,5.6032946428571426e-11
