0,2.8867968304876472e-11
1,2.718798005758029e-11
2,2.584244113809129e-11
3,2.72641015250002e-11
4,3.055645267345811e-11
5,3.2962629325581863e-11
6,3.35807851017921e-11
7,3.371211893606733e-11
8,3.496523089289071e-11
9,3.4864771274722686e-11
10,3.366963122318424e-11
11,3.414179137761956e-11
12,3.362343219647775e-11
13,3.3037711589255215e-11
14,3.2445369879807346e-11
15,3.1788180867138803e-11
16,2.9359300024550015e-11
17,2.8552794714048052e-11
18,2.886032904715513e-11
19,3.169425046076034e-11
20,3.421524939939311e-11
21,3.474624527344522e-11
22,3.1849255913025496e-11
23,2.913267678714956e-11
