0,5.356289421767762e-09
1,6.332788059114157e-09
2,6.6457434190977786e-09
3,7.557053844530575e-09
4,8.844508044124594e-09
5,8.705015659189151e-09
6,7.018874510955424e-09
7,5.306337764033173e-09
8,4.010106097233416e-09
9,3.037310981408487e-09
10,2.739582652757514e-09
11,2.4826510636341424e-09
12,2.351850440287186e-09
13,2.1399664685439903e-09
14,1.9232600226445567e-09
15,1.918117685609141e-09
16,1.9850979240653875e-09
17,2.1372124089968434e-09
18,2.4784246512760767e-09
19,2.9288206556608002e-09
20,3.4963336856971005e-09
21,4.3731421062341645e-09
22,4.432149125145598e-09
23,4.5455662253155935e-09
