0,1.9494017857142863e-11
1,1.4385818181818179e-11
2,1.613281553398058e-11
3,1.524730769230769e-11
4,1.557858585858587e-11
5,1.765430000000001e-11
6,2.0183883495145643e-11
7,2.143182692307695e-11
8,2.1284095238095246e-11
9,2.4548653846153848e-11
10,1.4941634615384615e-11
11,8.912500000000005e-12
12,1.1024400000000005e-11
13,9.197448979591844e-12
14,1.1832448979591838e-11
15,1.2006213592233008e-11
16,1.2800297029702956e-11
17,1.4327549019607836e-11
18,1.2919047619047632e-11
19,1.3933039215686287e-11
20,1.5509646017699128e-11
21,1.881060344827588e-11
22,1.720366071428572e-11
23,1.7922869565217395e-11
