0,1.3277157894736836e-11
1,1.3776966292134835e-11
2,1.4096736842105266e-11
3,1.4922282608695657e-11
4,1.772393258426968e-11
5,1.7847954545454548e-11
6,1.962755555555556e-11
7,1.959241379310345e-11
8,1.558061224489797e-11
9,1.6132352941176467e-11
10,1.6197722772277226e-11
11,1.4806336633663356e-11
12,1.0722352941176475e-11
13,1.1624653465346542e-11
14,1.109408602150538e-11
15,1.0283820224719101e-11
16,1.154296703296702e-11
17,1.1572291666666657e-11
18,8.757070707070706e-12
19,1.0336804123711342e-11
20,1.2179368421052636e-11
21,1.2585566037735844e-11
22,1.4364752475247531e-11
23,1.3735544554455435e-11
