0,2.2769101494030893e-09
1,2.242757314774364e-09
2,2.178913472749528e-09
3,2.1763204736771694e-09
4,2.228320617236364e-09
5,2.185758055886477e-09
6,2.1565576158824347e-09
7,2.278201357919371e-09
8,2.2637676153660706e-09
9,2.3758178797847774e-09
10,2.6589017400735503e-09
11,2.764335574126542e-09
12,2.809927973131252e-09
13,2.8473403031947017e-09
14,2.828798465479462e-09
15,2.7643472543025417e-09
16,2.6085804271449867e-09
17,2.468885522165658e-09
18,2.317487080832704e-09
19,2.2567268052722967e-09
20,2.3004587818502447e-09
21,2.2582919488565132e-09
22,2.273102412026561e-09
23,2.2577780211124395e-09
