0,5.0787222822950106e-11
1,4.712357599825977e-11
2,4.298887028826502e-11
3,4.573849120298285e-11
4,5.1242284954280974e-11
5,5.921998321034514e-11
6,6.556068030977537e-11
7,6.654765257391116e-11
8,6.583943133430215e-11
9,5.945286820315352e-11
10,5.372004775472083e-11
11,5.077820568249883e-11
12,4.781121966094158e-11
13,4.4878780158008833e-11
14,4.434872443093316e-11
15,4.359440595087625e-11
16,4.401058166401108e-11
17,4.7170915985628896e-11
18,5.096851936798445e-11
19,5.593661694353186e-11
20,5.959760709099353e-11
21,6.409105982276792e-11
22,5.888886340858219e-11
23,5.2919343023304093e-11
