0,4.668912037446789e-10
1,4.442593615577518e-10
2,4.3737510935816815e-10
3,4.352516879366129e-10
4,4.416627265091918e-10
5,4.5294104853429185e-10
6,4.456103414432711e-10
7,4.837631939356308e-10
8,5.420818091931716e-10
9,5.911045113887459e-10
10,6.1011598613345e-10
11,6.372945137546359e-10
12,7.49885849927118e-10
13,9.086811679553952e-10
14,1.1253188243322953e-09
15,1.1798537626984129e-09
16,1.1272007593671312e-09
17,1.0526604655615786e-09
18,1.2019776159781575e-09
19,1.1921329630067571e-09
20,9.002058452581185e-10
21,7.030988319128787e-10
22,5.64466722283613e-10
23,4.821630999316788e-10
