0,6.986601209136335e-09
1,6.548859887649312e-09
2,6.0321268226624126e-09
3,6.309424198379566e-09
4,6.4924162289978394e-09
5,6.5949475855072145e-09
6,7.087553465241013e-09
7,6.415844454514098e-09
8,5.403504089077862e-09
9,4.702928237828305e-09
10,4.2523729449952955e-09
11,4.0378515429633194e-09
12,3.6187130035306595e-09
13,3.235518404030213e-09
14,2.73114595807978e-09
15,2.622004413829831e-09
16,2.7316968070581607e-09
17,2.97627375345946e-09
18,3.539498472221742e-09
19,4.905640661872629e-09
20,5.829289162867456e-09
21,6.786385967127332e-09
22,6.895674404438183e-09
23,6.687673830201409e-09
