0,1.0785514018691585e-11
1,1.2523809523809521e-11
2,1.2815151515151513e-11
3,1.1061428571428565e-11
4,1.1296504854368923e-11
5,1.0561473684210524e-11
6,1.1886442307692305e-11
7,1.572689320388348e-11
8,1.63455238095238e-11
9,1.9852019230769242e-11
10,1.3393644859813082e-11
11,1.1918446601941743e-11
12,8.46740384615385e-12
13,9.777676767676771e-12
14,8.580612244897959e-12
15,8.385533980582526e-12
16,9.186990291262136e-12
17,8.196792452830185e-12
18,7.2691588785046724e-12
19,9.143653846153847e-12
20,1.0826071428571432e-11
21,1.2401926605504576e-11
22,1.3068130841121492e-11
23,1.3703786407766992e-11
