0,4.717938519242528e-10
1,4.5744538677043816e-10
2,4.6555012306190797e-10
3,5.15721167784802e-10
4,5.437332390462251e-10
5,6.183982484222228e-10
6,6.018282565765275e-10
7,5.727261103123207e-10
8,5.071993509380221e-10
9,4.6096113045502445e-10
10,4.5023182274701584e-10
11,4.189642255940865e-10
12,3.79540272876486e-10
13,3.276010733006381e-10
14,3.156773438416819e-10
15,3.1641986136578404e-10
16,3.015336219951666e-10
17,3.2226554521840807e-10
18,3.5419791401768574e-10
19,3.9840916810309013e-10
20,4.1795796042852307e-10
21,4.4981513942725866e-10
22,4.373078401607704e-10
23,4.586629099681559e-10
