0,1.5010712197321092e-08
1,1.3317122333173278e-08
2,1.2705142811556288e-08
3,1.3653887841150669e-08
4,1.5481930763745826e-08
5,1.8157594699603315e-08
6,1.952250980379321e-08
7,1.8505086591330264e-08
8,1.5816393420800585e-08
9,1.3187628728314847e-08
10,1.2355997444187584e-08
11,1.0717186806741048e-08
12,8.324438946036686e-09
13,7.330441193773976e-09
14,7.2340853448807375e-09
15,7.172147542270001e-09
16,7.699409856931483e-09
17,9.311242225853567e-09
18,1.1923650442830933e-08
19,1.4080193632577335e-08
20,1.493816271744011e-08
21,1.68500369853876e-08
22,1.686072553304779e-08
23,1.638228498241047e-08
