0,6.081875177504406e-12
1,6.080375083062091e-12
2,6.0605068318225895e-12
3,6.047963773014947e-12
4,6.041027199841123e-12
5,6.043962184194869e-12
6,6.0452631732090266e-12
7,6.048904499183507e-12
8,6.061851295417663e-12
9,6.0841907357065005e-12
10,6.102716452983311e-12
11,6.108004555753225e-12
12,6.097259218795054e-12
13,6.079298031348217e-12
14,6.058295577866642e-12
15,6.039808146899579e-12
16,6.0308523246514145e-12
17,6.025499731980807e-12
18,6.014995527006136e-12
19,6.005386952472141e-12
20,6.005817388722582e-12
21,6.016211082281517e-12
22,6.027752064859474e-12
23,6.047866612269098e-12
