0,1.2622160392672623e-11
1,1.263104631867908e-11
2,1.2633684766951556e-11
3,1.2630435593190441e-11
4,1.2626930880179591e-11
5,1.2626979754660835e-11
6,1.2632427620317533e-11
7,1.2647187543882629e-11
8,1.266512160254746e-11
9,1.2672630004269323e-11
10,1.266545107486213e-11
11,1.2643127386396755e-11
12,1.2613047539935956e-11
13,1.2583899149099104e-11
14,1.2563234386772619e-11
15,1.2550868625880737e-11
16,1.2545177448571528e-11
17,1.2543154351520485e-11
18,1.2544953326377385e-11
19,1.2551297964479755e-11
20,1.2562034236516178e-11
21,1.2576581829858102e-11
22,1.2593655017785682e-11
23,1.2610218308721892e-11
