0,5.093506746238609e-10
1,5.097868024580616e-10
2,5.101004110266304e-10
3,5.104092579692226e-10
4,5.111064152601628e-10
5,5.120707511018378e-10
6,5.130675024107526e-10
7,5.137970347708497e-10
8,5.140320046098941e-10
9,5.135641048528366e-10
10,5.125532623530604e-10
11,5.112009705910822e-10
12,5.096644373200962e-10
13,5.080601186652422e-10
14,5.06621019602836e-10
15,5.054788023980542e-10
16,5.047446091677471e-10
17,5.044388930528778e-10
18,5.045567067245147e-10
19,5.050879211415522e-10
20,5.059823354726461e-10
21,5.071822158710534e-10
22,5.082935776534895e-10
23,5.090431079123728e-10
