0,1.628479771359981e-10
1,1.629224484664612e-10
2,1.6303554806398307e-10
3,1.632315988577574e-10
4,1.6349314658745456e-10
5,1.6370472638038768e-10
6,1.6380889768491907e-10
7,1.6379566496921574e-10
8,1.6381033341235207e-10
9,1.6383700641780147e-10
10,1.639892300377869e-10
11,1.642415707788708e-10
12,1.6456017156209358e-10
13,1.6488278457018592e-10
14,1.6506141572526066e-10
15,1.6499695839121227e-10
16,1.6477393045682246e-10
17,1.6445151263329517e-10
18,1.6405907478915935e-10
19,1.6368775082274732e-10
20,1.633945439722566e-10
21,1.6322570653055605e-10
22,1.631057348212324e-10
23,1.6300859771977222e-10
