0,1.2016088479950333e-10
1,1.203138812781071e-10
2,1.2043599997518556e-10
3,1.2054173512248346e-10
4,1.2072750556193303e-10
5,1.2095227475612253e-10
6,1.2117266735165562e-10
7,1.2134831312277772e-10
8,1.2141617324526434e-10
9,1.213142973120138e-10
10,1.2108023902680905e-10
11,1.207706428776923e-10
12,1.20414932391407e-10
13,1.2003174959549913e-10
14,1.1970914969163946e-10
15,1.1946060742343868e-10
16,1.1927570013226264e-10
17,1.1917495662347054e-10
18,1.191881585368833e-10
19,1.193136061524145e-10
20,1.1952043769195926e-10
21,1.1978112011654972e-10
22,1.2000146333671682e-10
23,1.2014628622252416e-10
