0,1.921236327450113e-11
1,1.9071238425793688e-11
2,1.891829099244261e-11
3,1.8857626726157787e-11
4,1.881206482905205e-11
5,1.8783585516006563e-11
6,1.8768299499319422e-11
7,1.8774886418771733e-11
8,1.8794009649130504e-11
9,1.8806464819910236e-11
10,1.8832013483209287e-11
11,1.8866949877387673e-11
12,1.8921470889355924e-11
13,1.8989883461137227e-11
14,1.9070654346089568e-11
15,1.914579820264745e-11
16,1.9206494321636544e-11
17,1.926426537492647e-11
18,1.9291844867497273e-11
19,1.928329960038383e-11
20,1.9250373914360338e-11
21,1.9206570088982098e-11
22,1.9162580318798977e-11
23,1.9129637434433186e-11
