0,1.2704326518018983e-11
1,1.2715166884966929e-11
2,1.2719294265349012e-11
3,1.2713420851244675e-11
4,1.2703490834423342e-11
5,1.2690935121319981e-11
6,1.2684214409054957e-11
7,1.2699461603929854e-11
8,1.2730825387882296e-11
9,1.2778832082868462e-11
10,1.2803427218427702e-11
11,1.2795654938253574e-11
12,1.2757078354537688e-11
13,1.2713086987143013e-11
14,1.2673505438713354e-11
15,1.2641906058556884e-11
16,1.262257428420857e-11
17,1.2609287126847592e-11
18,1.259536298863151e-11
19,1.258926134640998e-11
20,1.2597628847947516e-11
21,1.2620422839083592e-11
22,1.2650402149151641e-11
23,1.268107529388806e-11
