0,3.849190140731918e-11
1,3.812616926605302e-11
2,3.774061871684433e-11
3,3.756303520780035e-11
4,3.7411390848177026e-11
5,3.729266191641814e-11
6,3.722618009619061e-11
7,3.721955318004948e-11
8,3.725967622776198e-11
9,3.7315950958711805e-11
10,3.741271768916378e-11
11,3.752858514233736e-11
12,3.764710777976738e-11
13,3.777671815330356e-11
14,3.7909293105124504e-11
15,3.8020457297134385e-11
16,3.8117722792549103e-11
17,3.8221403066205747e-11
18,3.82914560139759e-11
19,3.8349854484522215e-11
20,3.8362691514861175e-11
21,3.8328866917017283e-11
22,3.828827905758085e-11
23,3.8251123527114214e-11
