0,8.433798649842722e-12
1,8.425221257794566e-12
2,8.412088351911117e-12
3,8.398033990067754e-12
4,8.395023317020591e-12
5,8.401381910335075e-12
6,8.407466840679165e-12
7,8.411176984691145e-12
8,8.416695828462303e-12
9,8.434433017746125e-12
10,8.454548789192285e-12
11,8.473075088475859e-12
12,8.468424189615509e-12
13,8.450628308423341e-12
14,8.426110229678467e-12
15,8.403940760215815e-12
16,8.38662731176263e-12
17,8.374202062719067e-12
18,8.360051509928784e-12
19,8.350107114697244e-12
20,8.348155585346433e-12
21,8.356907345290259e-12
22,8.381105872220783e-12
23,8.404144107219362e-12
