0,2.0339581619652737e-08
1,2.0255799441382097e-08
2,2.0197556710529575e-08
3,2.016955826589999e-08
4,2.013000964859797e-08
5,2.008105463821209e-08
6,2.0036346162573594e-08
7,2.0014860892484357e-08
8,2.0033726651139497e-08
9,2.0093948012041187e-08
10,2.0186021106733288e-08
11,2.0297817395010674e-08
12,2.0419584425241426e-08
13,2.054076050985569e-08
14,2.064903017137039e-08
15,2.0735493999585813e-08
16,2.0793454841522265e-08
17,2.0816545751119642e-08
18,2.0798648102090717e-08
19,2.0740807743142674e-08
20,2.0656231695656557e-08
21,2.0555806803960832e-08
22,2.0456190507399965e-08
23,2.0370507721698226e-08
