0,1.3438022913839481e-08
1,1.3407979625689232e-08
2,1.3364072348052654e-08
3,1.3347560546769131e-08
4,1.3346353844176533e-08
5,1.3366505804172065e-08
6,1.3402227982876031e-08
7,1.3435668929834677e-08
8,1.3448118177714736e-08
9,1.343287387730706e-08
10,1.3400475254380568e-08
11,1.3359365165783556e-08
12,1.3310723230144568e-08
13,1.3260233435600334e-08
14,1.3216445069563203e-08
15,1.3183698143545978e-08
16,1.3164076964717658e-08
17,1.3161092096434879e-08
18,1.3179035994379576e-08
19,1.321570778747987e-08
20,1.326039143133325e-08
21,1.3308734923316471e-08
22,1.3352165116740444e-08
23,1.3383224540192488e-08
