0,1.4544745995716458e-11
1,1.4514647113008943e-11
2,1.4443745429084088e-11
3,1.4418948408866587e-11
4,1.4441791999932975e-11
5,1.4469127498220434e-11
6,1.4495426597724945e-11
7,1.4528547200141169e-11
8,1.4567351516901672e-11
9,1.461187443687672e-11
10,1.464658095348414e-11
11,1.4637833190730527e-11
12,1.459493171768324e-11
13,1.4533538654423031e-11
14,1.4460485196281464e-11
15,1.439074245929712e-11
16,1.4335824239313457e-11
17,1.4311272896783959e-11
18,1.4307193621441125e-11
19,1.4335262786410004e-11
20,1.4380676182433488e-11
21,1.4419311391126359e-11
22,1.4436876641884965e-11
23,1.4465487550732579e-11
