0,3.271836958715325e-11
1,3.2707984011814914e-11
2,3.2649643289747015e-11
3,3.261169056586006e-11
4,3.258161652833056e-11
5,3.257232070577879e-11
6,3.256670467281955e-11
7,3.255194488604102e-11
8,3.253793194423841e-11
9,3.250810379716193e-11
10,3.2477151399204605e-11
11,3.2473845839303786e-11
12,3.2461845292750634e-11
13,3.2409507486022617e-11
14,3.2378074504299225e-11
15,3.237239705672703e-11
16,3.234166084445148e-11
17,3.231665824895617e-11
18,3.231190506291499e-11
19,3.233805684764613e-11
20,3.2393961522958805e-11
21,3.2474070829421796e-11
22,3.256040189776446e-11
23,3.2628368820863237e-11
