0,1.7501768813164436e-08
1,1.7470924092354276e-08
2,1.7421171102056782e-08
3,1.7406401260504526e-08
4,1.741820583925544e-08
5,1.7475461841496016e-08
6,1.756511931249479e-08
7,1.7654354669338783e-08
8,1.7701830889708956e-08
9,1.7690131869944176e-08
10,1.7633984249730303e-08
11,1.75535306163699e-08
12,1.746845818472354e-08
13,1.738940276282435e-08
14,1.7325494504574714e-08
15,1.7279030334585014e-08
16,1.7254508786454703e-08
17,1.7254780904931144e-08
18,1.727396536990183e-08
19,1.7303605587488364e-08
20,1.733780195254785e-08
21,1.7377670791753224e-08
22,1.7415219973988546e-08
23,1.7443593726717016e-08
