0,2.8018449721233733e-11
1,2.7764618357539052e-11
2,2.7491482311775866e-11
3,2.7363331728037662e-11
4,2.7249392962055853e-11
5,2.7157510235242935e-11
6,2.710500745085893e-11
7,2.7103017722629774e-11
8,2.7143695257339824e-11
9,2.719845450265979e-11
10,2.728314945046709e-11
11,2.738027376100188e-11
12,2.7469466627097612e-11
13,2.756331331318118e-11
14,2.7669729691281405e-11
15,2.7767669419912932e-11
16,2.7858027647695615e-11
17,2.795415604866549e-11
18,2.801470476900341e-11
19,2.8024521308550937e-11
20,2.799504009454919e-11
21,2.794215336238946e-11
22,2.7892323516561765e-11
23,2.7854559040035688e-11
