0,3.4457606883959735e-11
1,3.411146068765279e-11
2,3.3738990076642145e-11
3,3.35642337452912e-11
4,3.340885909512607e-11
5,3.328356543318154e-11
6,3.321197217791063e-11
7,3.320925755560007e-11
8,3.326472666230159e-11
9,3.3339395776117045e-11
10,3.345488896537628e-11
11,3.358733670859577e-11
12,3.3708963850767954e-11
13,3.383693621693929e-11
14,3.3982052679608745e-11
15,3.4115611726322054e-11
16,3.423883226759658e-11
17,3.436992331299319e-11
18,3.445249245560404e-11
19,3.446588115553521e-11
20,3.4425683073796356e-11
21,3.435356525108979e-11
22,3.428561461956947e-11
23,3.423411441296473e-11
