0,6.259887064271379e-10
1,6.267853698381892e-10
2,6.274052145354591e-10
3,6.279048046655573e-10
4,6.289565471834624e-10
5,6.312583628507998e-10
6,6.34564359968623e-10
7,6.37741161341762e-10
8,6.403575910827346e-10
9,6.410787052989074e-10
10,6.399727743618139e-10
11,6.375743119596603e-10
12,6.345867645111188e-10
13,6.313930220779295e-10
14,6.283924682160641e-10
15,6.257895147394908e-10
16,6.237932997937493e-10
17,6.225440375061575e-10
18,6.223037029677074e-10
19,6.229569289361235e-10
20,6.239571401178387e-10
21,6.250119607230992e-10
22,6.257137549064768e-10
23,6.261393879796791e-10
