0,1.6340489443944157e-11
1,1.633635447732411e-11
2,1.6317175168078944e-11
3,1.6304055172723783e-11
4,1.6292618033363553e-11
5,1.629331309796321e-11
6,1.6313313468495446e-11
7,1.6347545130161553e-11
8,1.6382676752199022e-11
9,1.642394624653207e-11
10,1.642560520571135e-11
11,1.6368684842794532e-11
12,1.6293922480084087e-11
13,1.622325657721404e-11
14,1.617837879825759e-11
15,1.615864591623776e-11
16,1.615709797532055e-11
17,1.6170161514983295e-11
18,1.6183028665642516e-11
19,1.6194591763064223e-11
20,1.6210907546525948e-11
21,1.6242789669785976e-11
22,1.62747270800715e-11
23,1.630087328557459e-11
