0,1.0307197005958458e-11
1,1.0203755290098599e-11
2,1.009089106718736e-11
3,1.0037244679068712e-11
4,9.989649225355088e-12
5,9.952006844188845e-12
6,9.931700086662133e-12
7,9.931717815908738e-12
8,9.948233296273848e-12
9,9.96992830968089e-12
10,1.0004046933480464e-11
11,1.0043605482503935e-11
12,1.0079596700187552e-11
13,1.0117921085328184e-11
14,1.016204282502417e-11
15,1.0202968530501315e-11
16,1.0240831713764525e-11
17,1.0281076526014207e-11
18,1.0306435418433557e-11
19,1.031059935178436e-11
20,1.0298353694111795e-11
21,1.0276339408000811e-11
22,1.0255592087720133e-11
23,1.023986134560692e-11
