name,x,y,label,filterlab
A2PAN,-0.42899677,2.682304,0,
A2PANO,2.5097373,0.46014097,118,118
A2PANOO,0.19246587,0.22325084,24,
ACBUOAOOH,-3.6268137,-0.1537486,93,
ACBUONANO3,-4.1682515,2.037333,134,
ACBUONAOH,-3.4928455,-0.37383625,92,
ACBUONBOH,-3.4928455,-0.37383625,92,
ACBUONBOOH,-3.0815399,-2.9363627,113,
ACBUONEAO,-2.0996299,-1.7396001,98,
ACBUONEAO2,-5.059673,-0.6508095,130,
ACBUONEBO,-2.0996299,-1.7396001,98,
ACBUONEBO2,-4.6337705,-1.8754641,131,
ACCOC3H6O,-2.0996299,-1.7396001,98,
ACCOC3H6O2,-3.4928455,-0.37383625,92,
ACCOCOC2H5,-2.9868677,-1.9395581,96,
ACCOCOEOOH,-3.0815399,-2.9363627,113,
ACCOCOETO,-2.0996299,-1.7396001,98,
ACCOCOETO2,-4.6337705,-1.8754641,131,
ACCOCOMEO,-2.0996299,-1.7396001,98,
ACCOCOMEO2,-4.6337705,-1.8754641,131,
ACCOCOMOOH,-3.0815399,-2.9363627,113,
ACCOETO,-2.9868677,-1.9395581,96,
ACCOETO2,-5.059673,-0.6508095,130,
ACCOETOOH,-3.0815399,-2.9363627,113,
ACCOMCOMO,-2.0996299,-1.7396001,98,
ACCOMCOMO2,-4.6337705,-1.8754641,131,
ACCOMECHO,-0.14060512,-1.2983485,54,
ACCOMECO3,-2.866712,-1.892336,-1,
ACCOMECO3H,-2.8712866,-1.9198344,96,
ACCOMEPAN,-0.74380326,-0.2527723,41,
ACCOPRONE,-2.9868677,-1.9395581,96,
ACCOPROOH,-2.9868677,-1.9395581,96,
ACEBUTBONE,-2.9399939,-1.7957138,95,
ACEBUTONE,-2.9399939,-1.7957138,95,
ACEC2CHO,-0.12429324,-1.1961985,54,
ACEC2H4NO3,0.32079336,-0.16552755,33,
ACEC2H4OOH,0.8644868,-2.3486028,110,
ACECOCOCH3,-2.9868677,-1.9395581,96,
ACEETOHO,2.5097373,0.46014097,118,118
ACEETOHO2,0.25248954,0.19617274,27,27
ACEETOHOOH,0.14297244,0.4282231,30,30
ACEPROPONE,-1.4798287,-1.6334045,101,101
ACETC2CO2H,-3.438509,-0.41179845,91,
ACETC2CO3,-4.6455455,-1.7267565,131,
ACETC2CO3H,-3.04324,-2.9879699,113,
ACETC2H4O,0.6080147,-1.3241643,72,72
ACETC2H4O2,0.25248954,0.19617274,27,27
ACETC2PAN,-0.3406028,-0.338397,-1,
ACETCOC2H5,-2.9868677,-1.9395581,96,
ACETCOC3H7,-2.9868677,-1.9395581,96,
ACETETCHO,-0.12429324,-1.1961985,54,
ACETMECO3,0.59055686,-1.2896976,70,
ACETMECO3H,0.60308313,-1.3043998,71,
ACETMEPAN,-0.3406028,-0.338397,-1,
ACETOL,-1.8158976,-0.07776758,80,80
ACLOO,0.20430002,0.2285479,23,
ACLOOA,0.20430002,0.2285479,23,
ACO2H,-1.8158976,-0.07776758,80,80
ACO3,-4.6337705,-1.8754641,131,
ACO3H,-1.4140885,-2.7745452,127,127
ACOMCOMOOH,-3.0815399,-2.9363627,113,
ACPRONEO,-1.1572399,-1.6091424,108,
ACPRONEO2,-4.6337705,-1.8754641,131,
ACPRONEOH,-1.8158976,-0.07776758,80,80
ACPRONEOOH,-3.0815399,-2.9363627,113,
ACR,0.35187754,-1.3952874,64,
ACRO2,-0.050233394,0.17740509,17,
ACROO,0.6014302,-1.2775142,69,
ACROOA,0.6014302,-1.2775142,69,
ACRPAN,0.31293407,-0.14065644,32,
ALC4DOLOOH,-0.13721737,0.41026786,13,
ALCOCH2OOH,0.014000058,-2.5178487,111,
ALCOMOXOOH,0.008463174,-2.5205028,111,
ALLYLOH,0.20070091,0.22174588,22,22
APINANO3,0.20070091,0.22174588,22,22
APINAO,2.5097373,0.46014097,118,118
APINAO2,0.25248954,0.19617274,27,27
APINAOOH,0.14297244,0.4282231,30,30
APINBCO,-0.079322666,0.19481006,15,
APINBNO3,0.20070091,0.22174588,22,22
APINBO,0.20070091,0.22174588,22,22
APINBO2,0.25248954,0.19617274,27,27
APINBOH,0.20070091,0.22174588,22,22
APINBOO,-1.4402176,-1.5970107,104,
APINBOOH,0.14297244,0.4282231,30,30
APINCNO3,0.20070091,0.22174588,22,22
APINCO,2.5097373,0.46014097,118,118
