120.000   120.700     0.000     0.000     0.000     0.000
121.400   121.650     0.000     0.000     0.000     0.000
121.900   122.100     0.000     0.000     0.000     0.000
122.300   122.700     0.000     0.000     0.000     0.000
123.100   123.450     0.000     0.000     0.000     0.000
123.800   124.200     0.000     0.000     0.000     0.000
124.600   125.000     0.000     0.000     0.000     0.000
125.400   125.800     0.000     0.000     0.000     0.000
126.200   126.600     0.000     0.000     0.000     0.000
127.000   127.800     0.000     0.000     0.000     0.000
128.600   129.000     0.000     0.000     0.000     0.000
129.400   129.850     0.000     0.000     0.000     0.000
130.300   131.150     0.000     0.000     0.000     0.000
132.000   133.500     0.000     0.000     0.000     0.000
135.000   136.000     0.000     0.000     0.000     0.000
137.000   141.000     0.000     0.000     0.000     0.000
145.000   150.000     0.000     0.000     0.000     0.000
155.000   160.000     0.000     0.000     0.000     0.000
165.000   167.500     0.000     0.000     0.000     0.000
170.000   172.200     0.000     0.000     0.000     0.000
174.400   175.700     0.000     0.000     0.000     0.000
177.000   177.800     0.000     0.000     0.000     0.000
178.600   179.400     0.000     0.000     0.000     0.000
180.200   181.000     0.000     0.000     0.000     0.000
181.800   182.650     0.000     0.000     0.000     0.000
183.500   184.350     0.000     0.000     0.000     0.000
185.200   186.050     0.000     0.000     0.000     0.000
186.900   187.800     0.000     0.000     0.000     0.000
188.700   189.600     0.000     0.000     0.000     0.000
190.500   191.400     0.000     0.000     0.000     0.000
192.300   193.250     0.000     0.000     0.000     0.000
194.200   195.150     0.000     0.000     0.000     0.000
196.100   197.050     0.000     0.000     0.000     0.000
198.000   199.000     0.000     0.000     0.000     0.000
200.000   201.000     0.000     0.000     0.000     0.000
202.000   203.050     0.000     0.000     0.000     0.000
204.100   204.950     0.000     0.000     0.000     0.000
205.800   207.066     0.000     0.000     0.000     0.000
208.333   209.430     0.000     0.000     0.000     0.000
210.526   211.646     0.000     0.000     0.000     0.000
212.766   213.910     0.000     0.000     0.000     0.000
215.054   216.223     0.000     0.000     0.000     0.000
217.391   218.586     0.000     0.000     0.000     0.000
219.780   221.001     0.000     0.000     0.000     0.000
222.222   223.470     0.000     0.000     0.000     0.000
224.719   225.996     0.000     0.000     0.000     0.000
227.273   228.579     0.000     0.000     0.000     0.000
229.885   231.221     0.000     0.000     0.000     0.000
232.558   233.926     0.000     0.000     0.000     0.000
235.294   236.695     0.000     0.000     0.000     0.000
238.095   239.530     0.000     0.000     0.000     0.000
240.964   242.433     0.000     0.000     0.000     0.000
243.902   245.408     0.000     0.000     0.000     0.000
246.914   248.457     0.000     0.000     0.000     0.000
250.000   251.582     0.000     0.000     0.000     0.000
253.165   254.788     0.146     0.149     0.149     0.149
256.410   258.075     0.311     0.353     0.353     0.353
259.740   261.449     0.325     0.376     0.377     0.377
263.158   264.912     0.350     0.418     0.418     0.418
266.667   268.469     0.389     0.478     0.478     0.478
270.270   272.121     0.448     0.570     0.571     0.571
273.973   275.875     0.517     0.685     0.686     0.686
277.778   279.734     0.572     0.790     0.792     0.792
281.690   283.702     0.582     0.839     0.840     0.840
285.714   287.784     0.560     0.862     0.864     0.864
289.855   291.987     0.522     0.872     0.874     0.874
294.118   296.309     0.471     0.873     0.876     0.876
298.500   300.500     0.402     0.866     0.871     0.871
302.500   303.000     0.349     0.851     0.857     0.857
303.500   304.000     0.330     0.844     0.850     0.850
304.500   305.000     0.311     0.836     0.843     0.843
305.500   306.000     0.284     0.831     0.838     0.838
306.500   307.000     0.260     0.826     0.834     0.834
307.500   308.000     0.240     0.821     0.830     0.830
308.500   309.000     0.223     0.816     0.826     0.827
309.500   310.000     0.206     0.810     0.821     0.821
310.500   311.000     0.181     0.791     0.804     0.804
311.500   312.000     0.160     0.770     0.784     0.784
312.500   313.000     0.143     0.751     0.766     0.766
313.500   314.000     0.130     0.731     0.747     0.747
314.500   316.000     0.098     0.661     0.679     0.679
317.500   320.000     0.054     0.466     0.483     0.483
322.500   325.000     0.026     0.239     0.248     0.248
327.500   330.000     0.011     0.061     0.062     0.062
332.500   335.000     0.005     0.017     0.017     0.017
337.500   340.000     0.000     0.000     0.000     0.000
342.500   345.000     0.000     0.000     0.000     0.000
347.500   350.000     0.000     0.000     0.000     0.000
352.500   355.000     0.000     0.000     0.000     0.000
357.500   360.000     0.000     0.000     0.000     0.000
362.500   365.000     0.000     0.000     0.000     0.000
367.500   370.000     0.000     0.000     0.000     0.000
372.500   375.000     0.000     0.000     0.000     0.000
377.500   380.000     0.000     0.000     0.000     0.000
382.500   385.000     0.000     0.000     0.000     0.000
387.500   390.000     0.000     0.000     0.000     0.000
392.500   395.000     0.000     0.000     0.000     0.000
397.500   400.000     0.000     0.000     0.000     0.000
402.500   405.000     0.000     0.000     0.000     0.000
407.500   410.000     0.000     0.000     0.000     0.000
412.500   415.000     0.000     0.000     0.000     0.000
417.500   420.000     0.000     0.000     0.000     0.000
422.500   425.000     0.000     0.000     0.000     0.000
427.500   430.000     0.000     0.000     0.000     0.000
432.500   435.000     0.000     0.000     0.000     0.000
437.500   440.000     0.000     0.000     0.000     0.000
442.500   445.000     0.000     0.000     0.000     0.000
447.500   450.000     0.000     0.000     0.000     0.000
452.500   455.000     0.000     0.000     0.000     0.000
457.500   460.000     0.000     0.000     0.000     0.000
462.500   465.000     0.000     0.000     0.000     0.000
467.500   470.000     0.000     0.000     0.000     0.000
472.500   475.000     0.000     0.000     0.000     0.000
477.500   480.000     0.000     0.000     0.000     0.000
482.500   485.000     0.000     0.000     0.000     0.000
487.500   490.000     0.000     0.000     0.000     0.000
492.500   495.000     0.000     0.000     0.000     0.000
497.500   500.000     0.000     0.000     0.000     0.000
502.500   505.000     0.000     0.000     0.000     0.000
507.500   510.000     0.000     0.000     0.000     0.000
512.500   515.000     0.000     0.000     0.000     0.000
517.500   520.000     0.000     0.000     0.000     0.000
522.500   525.000     0.000     0.000     0.000     0.000
527.500   530.000     0.000     0.000     0.000     0.000
532.500   535.000     0.000     0.000     0.000     0.000
537.500   540.000     0.000     0.000     0.000     0.000
542.500   545.000     0.000     0.000     0.000     0.000
547.500   550.000     0.000     0.000     0.000     0.000
552.500   555.000     0.000     0.000     0.000     0.000
557.500   560.000     0.000     0.000     0.000     0.000
562.500   565.000     0.000     0.000     0.000     0.000
567.500   570.000     0.000     0.000     0.000     0.000
572.500   575.000     0.000     0.000     0.000     0.000
577.500   580.000     0.000     0.000     0.000     0.000
582.500   585.000     0.000     0.000     0.000     0.000
587.500   590.000     0.000     0.000     0.000     0.000
592.500   595.000     0.000     0.000     0.000     0.000
597.500   600.000     0.000     0.000     0.000     0.000
602.500   605.000     0.000     0.000     0.000     0.000
607.500   610.000     0.000     0.000     0.000     0.000
612.500   615.000     0.000     0.000     0.000     0.000
617.500   620.000     0.000     0.000     0.000     0.000
622.500   625.000     0.000     0.000     0.000     0.000
627.500   630.000     0.000     0.000     0.000     0.000
632.500   635.000     0.000     0.000     0.000     0.000
637.500   640.000     0.000     0.000     0.000     0.000
642.500   644.800     0.000     0.000     0.000     0.000
647.100   651.050     0.000     0.000     0.000     0.000
655.000   660.000     0.000     0.000     0.000     0.000
665.000   670.000     0.000     0.000     0.000     0.000
675.000   680.000     0.000     0.000     0.000     0.000
685.000   690.000     0.000     0.000     0.000     0.000
695.000   700.000     0.000     0.000     0.000     0.000
705.000   710.000     0.000     0.000     0.000     0.000
715.000   720.000     0.000     0.000     0.000     0.000
725.000   730.000     0.000     0.000     0.000     0.000
